polynomial,term_0,term_1,term_2,term_3,gcd,zero_terms,galois_group,discriminant
x^5 - 15*x^4 - 15*x^3 - 8*x^2 + 5*x + 1,-165,846,1455,600,3,0,S5,-4109262319
x^5 - 15*x^4 - 15*x^3 - 8*x^2 + 6*x + 1,-288,964,1740,765,1,0,S5,-6774255880
x^5 - 15*x^4 - 15*x^3 - 8*x^2 + 7*x + 1,-447,1098,2055,960,3,0,S5,-10627843495
x^5 - 15*x^4 - 15*x^3 - 8*x^2 + 8*x + 1,-648,1248,2400,1185,3,0,S5,-16000448944
x^5 - 15*x^4 - 15*x^3 - 8*x^2 + 9*x + 1,-897,1414,2775,1440,1,0,S5,-23267994127
x^5 - 15*x^4 - 15*x^3 - 8*x^2 + 10*x + 1,-1200,1596,3180,1725,3,0,S5,-32851868344
x^5 - 15*x^4 - 15*x^3 - 8*x^2 + 11*x + 1,-1563,1794,3615,2040,3,0,S5,-45218897575
x^5 - 15*x^4 - 15*x^3 - 8*x^2 + 12*x + 1,-1992,2008,4080,2385,1,0,S5,-60881313760
x^5 - 15*x^4 - 15*x^3 - 8*x^2 + 13*x + 1,-2493,2238,4575,2760,3,0,S5,-80396724079
x^5 - 15*x^4 - 15*x^3 - 8*x^2 + 14*x + 1,-3072,2484,5100,3165,3,0,S5,-104368080232
x^5 - 15*x^4 - 15*x^3 - 8*x^2 + 15*x + 1,-3735,2746,5655,3600,1,0,S5,-133443647719
x^5 - 15*x^4 - 15*x^3 - 7*x^2 - 15*x + 1,3915,1561,1995,3600,1,0,S5,-97900691056
x^5 - 15*x^4 - 15*x^3 - 7*x^2 - 14*x + 1,3256,1388,1680,3165,1,0,S5,-75392493767
x^5 - 15*x^4 - 15*x^3 - 7*x^2 - 13*x + 1,2681,1229,1395,2760,1,0,S5,-57138636432
x^5 - 15*x^4 - 15*x^3 - 7*x^2 - 12*x + 1,2184,1084,1140,2385,1,0,S5,-42546668551
x^5 - 15*x^4 - 15*x^3 - 7*x^2 - 11*x + 1,1759,953,915,2040,1,0,S5,-31070183024
x^5 - 15*x^4 - 15*x^3 - 7*x^2 - 10*x + 1,1400,836,720,1725,1,0,S5,-22208785431
x^5 - 15*x^4 - 15*x^3 - 7*x^2 - 9*x + 1,1101,733,555,1440,1,0,S5,-15508063312
x^5 - 15*x^4 - 15*x^3 - 7*x^2 - 8*x + 1,856,644,420,1185,1,0,S5,-10559555447
x^5 - 15*x^4 - 15*x^3 - 7*x^2 - 6*x + 1,504,508,240,765,1,0,S5,-4514909479
x^5 - 15*x^4 - 15*x^3 - 7*x^2 - 5*x + 1,385,461,195,600,1,0,S5,-2831328656
x^5 - 15*x^4 - 15*x^3 - 7*x^2 - 4*x + 1,296,428,180,465,1,0,S5,-1725015207
x^5 - 15*x^4 - 15*x^3 - 7*x^2 - 3*x + 1,231,409,195,360,1,0,S5,-1016803312
x^5 - 15*x^4 - 15*x^3 - 7*x^2 - 2*x + 1,184,404,240,285,1,0,S5,-573294071
x^5 - 15*x^4 - 15*x^3 - 7*x^2 - x + 1,149,413,315,240,1,0,S5,-306824784
x^5 - 15*x^4 - 15*x^3 - 7*x^2 + 1,120,436,420,225,1,0,S5,-175438231
x^5 - 15*x^4 - 15*x^3 - 7*x^2 + x + 1,91,473,555,240,1,0,S5,-182851952
x^5 - 15*x^4 - 15*x^3 - 7*x^2 + 2*x + 1,56,524,720,285,1,0,S5,-378427527
x^5 - 15*x^4 - 15*x^3 - 7*x^2 + 3*x + 1,9,589,915,360,1,0,S5,-857139856
x^5 - 15*x^4 - 15*x^3 - 7*x^2 + 4*x + 1,-56,668,1140,465,1,0,S5,-1759546439
x^5 - 15*x^4 - 15*x^3 - 7*x^2 + 5*x + 1,-145,761,1395,600,1,0,S5,-3271756656
x^5 - 15*x^4 - 15*x^3 - 7*x^2 + 6*x + 1,-264,868,1680,765,1,0,S5,-5625401047
x^5 - 15*x^4 - 15*x^3 - 7*x^2 + 7*x + 1,-419,989,1995,960,1,0,S5,-9097600592
x^5 - 15*x^4 - 15*x^3 - 7*x^2 + 8*x + 1,-616,1124,2340,1185,1,0,S5,-14010935991
x^5 - 15*x^4 - 15*x^3 - 7*x^2 + 9*x + 1,-861,1273,2715,1440,1,0,S5,-20733416944
x^5 - 15*x^4 - 15*x^3 - 7*x^2 + 10*x + 1,-1160,1436,3120,1725,1,0,S5,-29678451431
x^5 - 15*x^4 - 15*x^3 - 7*x^2 + 11*x + 1,-1519,1613,3555,2040,1,0,S5,-41304814992
x^5 - 15*x^4 - 15*x^3 - 7*x^2 + 12*x + 1,-1944,1804,4020,2385,1,0,S5,-56116620007
x^5 - 15*x^4 - 15*x^3 - 7*x^2 + 13*x + 1,-2441,2009,4515,2760,1,0,S5,-74663284976
x^5 - 15*x^4 - 15*x^3 - 7*x^2 + 14*x + 1,-3016,2228,5040,3165,1,0,S5,-97539503799
x^5 - 15*x^4 - 15*x^3 - 7*x^2 + 15*x + 1,-3675,2461,5595,3600,1,0,S5,-125385215056
x^5 - 15*x^4 - 15*x^3 - 6*x^2 - 15*x + 1,3855,1284,1935,3600,3,0,S5,-100053549583
x^5 - 15*x^4 - 15*x^3 - 6*x^2 - 14*x + 1,3200,1140,1620,3165,5,0,S5,-77090724924
x^5 - 15*x^4 - 15*x^3 - 6*x^2 - 13*x + 1,2629,1008,1335,2760,1,0,S5,-58455268799
x^5 - 15*x^4 - 15*x^3 - 6*x^2 - 12*x + 1,2136,888,1080,2385,3,0,S5,-43548312148
x^5 - 15*x^4 - 15*x^3 - 6*x^2 - 11*x + 1,1715,780,855,2040,5,0,S5,-31816960191
x^5 - 15*x^4 - 15*x^3 - 6*x^2 - 10*x + 1,1360,684,660,1725,1,0,S5,-22754261708
x^5 - 15*x^4 - 15*x^3 - 6*x^2 - 9*x + 1,1065,600,495,1440,15,0,S5,-15899178319
x^5 - 15*x^4 - 15*x^3 - 6*x^2 - 8*x + 1,824,528,360,1185,1,0,S5,-10836553764
x^5 - 15*x^4 - 15*x^3 - 6*x^2 - 7*x + 1,631,468,255,960,1,0,S5,-7197083183
x^5 - 15*x^4 - 15*x^3 - 6*x^2 - 5*x + 1,365,384,135,600,1,0,S5,-2939457183
x^5 - 15*x^4 - 15*x^3 - 6*x^2 - 4*x + 1,280,360,120,465,5,0,S5,-1811672564
x^5 - 15*x^4 - 15*x^3 - 6*x^2 - 3*x + 1,219,348,135,360,3,0,S5,-1087722079
x^5 - 15*x^4 - 15*x^3 - 6*x^2 - 2*x + 1,176,348,180,285,1,0,S5,-627097068
x^5 - 15*x^4 - 15*x^3 - 6*x^2 - x + 1,145,360,255,240,5,0,S5,-334955951
x^5 - 15*x^4 - 15*x^3 - 6*x^2 + 1,120,384,360,225,3,0,S5,-162093508
x^5 - 15*x^4 - 15*x^3 - 6*x^2 + x + 1,95,420,495,240,5,0,S5,-104910159
x^5 - 15*x^4 - 15*x^3 - 6*x^2 + 2*x + 1,64,468,660,285,1,0,S5,-205381244
x^5 - 15*x^4 - 15*x^3 - 6*x^2 + 3*x + 1,21,528,855,360,3,0,S5,-551026303
x^5 - 15*x^4 - 15*x^3 - 6*x^2 + 4*x + 1,-40,600,1080,465,5,0,S5,-1274878356
x^5 - 15*x^4 - 15*x^3 - 6*x^2 + 5*x + 1,-125,684,1335,600,1,0,S5,-2555453183
x^5 - 15*x^4 - 15*x^3 - 6*x^2 + 6*x + 1,-240,780,1620,765,15,0,S5,-4616718604
x^5 - 15*x^4 - 15*x^3 - 6*x^2 + 7*x + 1,-391,888,1935,960,1,0,S5,-7728063759
x^5 - 15*x^4 - 15*x^3 - 6*x^2 + 8*x + 1,-584,1008,2280,1185,1,0,S5,-12204268388
x^5 - 15*x^4 - 15*x^3 - 6*x^2 + 9*x + 1,-825,1140,2655,1440,15,0,S5,-18405472111
x^5 - 15*x^4 - 15*x^3 - 6*x^2 + 10*x + 1,-1120,1284,3060,1725,1,0,S5,-26737143708
x^5 - 15*x^4 - 15*x^3 - 6*x^2 + 11*x + 1,-1475,1440,3495,2040,5,0,S5,-37650050399
x^5 - 15*x^4 - 15*x^3 - 6*x^2 + 12*x + 1,-1896,1608,3960,2385,3,0,S5,-51640227124
x^5 - 15*x^4 - 15*x^3 - 6*x^2 + 13*x + 1,-2389,1788,4455,2760,1,0,S5,-69248945823
x^5 - 15*x^4 - 15*x^3 - 6*x^2 + 14*x + 1,-2960,1980,4980,3165,5,0,S5,-91062684716
x^5 - 15*x^4 - 15*x^3 - 6*x^2 + 15*x + 1,-3615,2184,5535,3600,3,0,S5,-117713097583
x^5 - 15*x^4 - 15*x^3 - 5*x^2 - 15*x + 1,3795,1015,1875,3600,5,0,S5,-102178600000
x^5 - 15*x^4 - 15*x^3 - 5*x^2 - 14*x + 1,3144,900,1560,3165,3,0,S5,-78760780519
x^5 - 15*x^4 - 15*x^3 - 5*x^2 - 13*x + 1,2577,795,1275,2760,3,0,S5,-59743860208
x^5 - 15*x^4 - 15*x^3 - 5*x^2 - 12*x + 1,2088,700,1020,2385,1,0,S5,-44522593567
x^5 - 15*x^4 - 15*x^3 - 5*x^2 - 11*x + 1,1671,615,795,2040,3,0,S5,-32537640256
x^5 - 15*x^4 - 15*x^3 - 5*x^2 - 10*x + 1,1320,540,600,1725,15,0,S5,-23275534375
x^5 - 15*x^4 - 15*x^3 - 5*x^2 - 9*x + 1,1029,475,435,1440,1,0,S5,-16268653744
x^5 - 15*x^4 - 15*x^3 - 5*x^2 - 8*x + 1,792,420,300,1185,3,0,S5,-11095189183
x^5 - 15*x^4 - 15*x^3 - 5*x^2 - 7*x + 1,603,375,195,960,3,0,S5,-7379113792
x^5 - 15*x^4 - 15*x^3 - 5*x^2 - 6*x + 1,456,340,120,765,1,0,S5,-4790152231
x^5 - 15*x^4 - 15*x^3 - 5*x^2 - 4*x + 1,264,300,60,465,3,0,S5,-1901042719
x^5 - 15*x^4 - 15*x^3 - 5*x^2 - 3*x + 1,207,295,75,360,1,0,S5,-1168825408
x^5 - 15*x^4 - 15*x^3 - 5*x^2 - 2*x + 1,168,300,120,285,3,0,S5,-699521767
x^5 - 15*x^4 - 15*x^3 - 5*x^2 - x + 1,141,315,195,240,3,0,S5,-391153456
x^5 - 15*x^4 - 15*x^3 - 5*x^2 + 1,120,340,300,225,5,0,S5,-187309375
x^5 - 15*x^4 - 15*x^3 - 5*x^2 + x + 1,99,375,435,240,3,0,S5,-77114944
x^5 - 15*x^4 - 15*x^3 - 5*x^2 + 2*x + 1,72,420,600,285,3,0,S5,-95201383
x^5 - 15*x^4 - 15*x^3 - 5*x^2 + 3*x + 1,33,475,795,360,1,0,S5,-321674992
x^5 - 15*x^4 - 15*x^3 - 5*x^2 + 4*x + 1,-24,540,1020,465,3,0,S5,-882086431
x^5 - 15*x^4 - 15*x^3 - 5*x^2 + 5*x + 1,-105,615,1275,600,15,0,S5,-1947400000
x^5 - 15*x^4 - 15*x^3 - 5*x^2 + 6*x + 1,-216,700,1560,765,1,0,S5,-3733962919
x^5 - 15*x^4 - 15*x^3 - 5*x^2 + 7*x + 1,-363,795,1875,960,3,0,S5,-6503474608
x^5 - 15*x^4 - 15*x^3 - 5*x^2 + 8*x + 1,-552,900,2220,1185,3,0,S5,-10562955967
x^5 - 15*x^4 - 15*x^3 - 5*x^2 + 9*x + 1,-789,1015,2595,1440,1,0,S5,-16264718656
x^5 - 15*x^4 - 15*x^3 - 5*x^2 + 10*x + 1,-1080,1140,3000,1725,15,0,S5,-24006334375
x^5 - 15*x^4 - 15*x^3 - 5*x^2 + 11*x + 1,-1431,1275,3435,2040,3,0,S5,-34230604144
x^5 - 15*x^4 - 15*x^3 - 5*x^2 + 12*x + 1,-1848,1420,3900,2385,1,0,S5,-47425527583
x^5 - 15*x^4 - 15*x^3 - 5*x^2 + 13*x + 1,-2337,1575,4395,2760,3,0,S5,-64124272192
x^5 - 15*x^4 - 15*x^3 - 5*x^2 + 14*x + 1,-2904,1740,4920,3165,3,0,S5,-84905142631
x^5 - 15*x^4 - 15*x^3 - 5*x^2 + 15*x + 1,-3555,1915,5475,3600,5,0,S5,-110391550000
x^5 - 15*x^4 - 15*x^3 - 4*x^2 - 15*x + 1,3735,754,1815,3600,1,0,S5,-104244678367
x^5 - 15*x^4 - 15*x^3 - 4*x^2 - 14*x + 1,3088,668,1500,3165,1,0,S5,-80374564568
x^5 - 15*x^4 - 15*x^3 - 4*x^2 - 13*x + 1,2525,590,1215,2760,5,0,S5,-60979164903
x^5 - 15*x^4 - 15*x^3 - 4*x^2 - 12*x + 1,2040,520,960,2385,5,0,S5,-45446899552
x^5 - 15*x^4 - 15*x^3 - 4*x^2 - 11*x + 1,1627,458,735,2040,1,0,S5,-33212024735
x^5 - 15*x^4 - 15*x^3 - 4*x^2 - 10*x + 1,1280,404,540,1725,1,0,S5,-23754601992
x^5 - 15*x^4 - 15*x^3 - 4*x^2 - 9*x + 1,993,358,375,1440,1,0,S5,-16600467463
x^5 - 15*x^4 - 15*x^3 - 4*x^2 - 8*x + 1,760,320,240,1185,5,0,S5,-11321201168
x^5 - 15*x^4 - 15*x^3 - 4*x^2 - 7*x + 1,575,290,135,960,5,0,S5,-7534096287
x^5 - 15*x^4 - 15*x^3 - 4*x^2 - 6*x + 1,432,268,60,765,1,0,S5,-4902128440
x^5 - 15*x^4 - 15*x^3 - 4*x^2 - 5*x + 1,325,254,15,600,1,0,S5,-3133924967
x^5 - 15*x^4 - 15*x^3 - 4*x^2 - 3*x + 1,195,250,15,360,5,0,S5,-1251394783
x^5 - 15*x^4 - 15*x^3 - 4*x^2 - 2*x + 1,160,260,60,285,5,0,S5,-782304872
x^5 - 15*x^4 - 15*x^3 - 4*x^2 - x + 1,137,278,135,240,1,0,S5,-467391495
x^5 - 15*x^4 - 15*x^3 - 4*x^2 + 1,120,304,240,225,1,0,S5,-243079792
x^5 - 15*x^4 - 15*x^3 - 4*x^2 + x + 1,103,338,375,240,1,0,S5,-91262303
x^5 - 15*x^4 - 15*x^3 - 4*x^2 + 2*x + 1,80,380,540,285,5,0,S5,-39268248
x^5 - 15*x^4 - 15*x^3 - 4*x^2 + 3*x + 1,45,430,735,360,5,0,S5,-159832807
x^5 - 15*x^4 - 15*x^3 - 4*x^2 + 4*x + 1,-8,488,960,465,1,0,S5,-571066400
x^5 - 15*x^4 - 15*x^3 - 4*x^2 + 5*x + 1,-85,554,1215,600,1,0,S5,-1436423967
x^5 - 15*x^4 - 15*x^3 - 4*x^2 + 6*x + 1,-192,628,1500,765,1,0,S5,-2964674248
x^5 - 15*x^4 - 15*x^3 - 4*x^2 + 7*x + 1,-335,710,1815,960,5,0,S5,-5409869063
x^5 - 15*x^4 - 15*x^3 - 4*x^2 + 8*x + 1,-520,800,2160,1185,5,0,S5,-9071312592
x^5 - 15*x^4 - 15*x^3 - 4*x^2 + 9*x + 1,-753,898,2535,1440,1,0,S5,-14293530655
x^5 - 15*x^4 - 15*x^3 - 4*x^2 + 10*x + 1,-1040,1004,2940,1725,1,0,S5,-21466239992
x^5 - 15*x^4 - 15*x^3 - 4*x^2 + 11*x + 1,-1387,1118,3375,2040,1,0,S5,-31024317543
x^5 - 15*x^4 - 15*x^3 - 4*x^2 + 12*x + 1,-1800,1240,3840,2385,5,0,S5,-43447769728
x^5 - 15*x^4 - 15*x^3 - 4*x^2 + 13*x + 1,-2285,1370,4335,2760,5,0,S5,-59261701727
x^5 - 15*x^4 - 15*x^3 - 4*x^2 + 14*x + 1,-2848,1508,4860,3165,1,0,S5,-79036286760
x^5 - 15*x^4 - 15*x^3 - 4*x^2 + 15*x + 1,-3495,1654,5415,3600,1,0,S5,-103386735367
x^5 - 15*x^4 - 15*x^3 - 3*x^2 - 15*x + 1,3675,501,1755,3600,3,0,S5,-106222516144
x^5 - 15*x^4 - 15*x^3 - 3*x^2 - 14*x + 1,3032,444,1440,3165,1,0,S5,-81905857695
x^5 - 15*x^4 - 15*x^3 - 3*x^2 - 13*x + 1,2473,393,1155,2760,1,0,S5,-62137796240
x^5 - 15*x^4 - 15*x^3 - 3*x^2 - 12*x + 1,1992,348,900,2385,3,0,S5,-46300459759
x^5 - 15*x^4 - 15*x^3 - 3*x^2 - 11*x + 1,1583,309,675,2040,1,0,S5,-33821743152
x^5 - 15*x^4 - 15*x^3 - 3*x^2 - 10*x + 1,1240,276,480,1725,1,0,S5,-24175277519
x^5 - 15*x^4 - 15*x^3 - 3*x^2 - 9*x + 1,957,249,315,1440,3,0,S5,-16880399440
x^5 - 15*x^4 - 15*x^3 - 3*x^2 - 8*x + 1,728,228,180,1185,1,0,S5,-11502120255
x^5 - 15*x^4 - 15*x^3 - 3*x^2 - 7*x + 1,547,213,75,960,1,0,S5,-7651095344
x^5 - 15*x^4 - 15*x^3 - 3*x^2 - 6*x + 1,408,204,0,765,51,1,S5,-4983593407
x^5 - 15*x^4 - 15*x^3 - 3*x^2 - 5*x + 1,305,201,-45,600,1,0,S5,-3201465744
x^5 - 15*x^4 - 15*x^3 - 3*x^2 - 4*x + 1,232,204,-60,465,1,0,S5,-2052115535
x^5 - 15*x^4 - 15*x^3 - 3*x^2 - 2*x + 1,152,228,0,285,19,1,S5,-868935279
x^5 - 15*x^4 - 15*x^3 - 3*x^2 - x + 1,133,249,75,240,1,0,S5,-557394512
x^5 - 15*x^4 - 15*x^3 - 3*x^2 + 1,120,276,180,225,3,0,S5,-323148319
x^5 - 15*x^4 - 15*x^3 - 3*x^2 + x + 1,107,309,315,240,1,0,S5,-140898480
x^5 - 15*x^4 - 15*x^3 - 3*x^2 + 2*x + 1,88,348,480,285,1,0,S5,-30714335
x^5 - 15*x^4 - 15*x^3 - 3*x^2 + 3*x + 1,57,393,675,360,3,0,S5,-58002064
x^5 - 15*x^4 - 15*x^3 - 3*x^2 + 4*x + 1,8,444,900,465,1,0,S5,-333473967
x^5 - 15*x^4 - 15*x^3 - 3*x^2 + 5*x + 1,-65,501,1155,600,1,0,S5,-1013117744
x^5 - 15*x^4 - 15*x^3 - 3*x^2 + 6*x + 1,-168,564,1440,765,3,0,S5,-2298165775
x^5 - 15*x^4 - 15*x^3 - 3*x^2 + 7*x + 1,-307,633,1755,960,1,0,S5,-4435064400
x^5 - 15*x^4 - 15*x^3 - 3*x^2 + 8*x + 1,-488,708,2100,1185,1,0,S5,-7715443199
x^5 - 15*x^4 - 15*x^3 - 3*x^2 + 9*x + 1,-717,789,2475,1440,3,0,S5,-12476084272
x^5 - 15*x^4 - 15*x^3 - 3*x^2 + 10*x + 1,-1000,876,2880,1725,1,0,S5,-19098891519
x^5 - 15*x^4 - 15*x^3 - 3*x^2 + 11*x + 1,-1343,969,3315,2040,17,0,S5,-28010859920
x^5 - 15*x^4 - 15*x^3 - 3*x^2 + 12*x + 1,-1752,1068,3780,2385,3,0,S5,-39684044815
x^5 - 15*x^4 - 15*x^3 - 3*x^2 + 13*x + 1,-2233,1173,4275,2760,1,0,S5,-54635531184
x^5 - 15*x^4 - 15*x^3 - 3*x^2 + 14*x + 1,-2792,1284,4800,3165,1,0,S5,-73427402927
x^5 - 15*x^4 - 15*x^3 - 3*x^2 + 15*x + 1,-3435,1401,5355,3600,3,0,S5,-96666712144
x^5 - 15*x^4 - 15*x^3 - 2*x^2 - 15*x + 1,3615,256,1695,3600,1,0,S5,-108084727231
x^5 - 15*x^4 - 15*x^3 - 2*x^2 - 14*x + 1,2976,228,1380,3165,3,0,S5,-83330304172
x^5 - 15*x^4 - 15*x^3 - 2*x^2 - 13*x + 1,2421,204,1095,2760,3,0,S5,-63198213727
x^5 - 15*x^4 - 15*x^3 - 2*x^2 - 12*x + 1,1944,184,840,2385,1,0,S5,-47064333796
x^5 - 15*x^4 - 15*x^3 - 2*x^2 - 11*x + 1,1539,168,615,2040,3,0,S5,-34350240079
x^5 - 15*x^4 - 15*x^3 - 2*x^2 - 10*x + 1,1200,156,420,1725,3,0,S5,-24523175356
x^5 - 15*x^4 - 15*x^3 - 2*x^2 - 9*x + 1,921,148,255,1440,1,0,S5,-17096018767
x^5 - 15*x^4 - 15*x^3 - 2*x^2 - 8*x + 1,696,144,120,1185,3,0,S5,-11627255092
x^5 - 15*x^4 - 15*x^3 - 2*x^2 - 7*x + 1,519,144,15,960,3,0,S5,-7720944031
x^5 - 15*x^4 - 15*x^3 - 2*x^2 - 6*x + 1,384,148,-60,765,1,0,S5,-5026689484
x^5 - 15*x^4 - 15*x^3 - 2*x^2 - 5*x + 1,285,156,-105,600,3,0,S5,-3239608831
x^5 - 15*x^4 - 15*x^3 - 2*x^2 - 4*x + 1,216,168,-120,465,3,0,S5,-2100302212
x^5 - 15*x^4 - 15*x^3 - 2*x^2 - 3*x + 1,171,184,-105,360,1,0,S5,-1394821807
x^5 - 15*x^4 - 15*x^3 - 2*x^2 - x + 1,129,228,15,240,3,0,S5,-656624239
x^5 - 15*x^4 - 15*x^3 - 2*x^2 + 1,120,256,120,225,1,0,S5,-422995156
x^5 - 15*x^4 - 15*x^3 - 2*x^2 + x + 1,111,288,255,240,3,0,S5,-221307007
x^5 - 15*x^4 - 15*x^3 - 2*x^2 + 2*x + 1,96,324,420,285,3,0,S5,-64411372
x^5 - 15*x^4 - 15*x^3 - 2*x^2 + 3*x + 1,69,364,615,360,1,0,S5,-10427551
x^5 - 15*x^4 - 15*x^3 - 2*x^2 + 4*x + 1,24,408,840,465,3,0,S5,-162711844
x^5 - 15*x^4 - 15*x^3 - 2*x^2 + 5*x + 1,-45,456,1095,600,3,0,S5,-669826831
x^5 - 15*x^4 - 15*x^3 - 2*x^2 + 6*x + 1,-144,508,1380,765,1,0,S5,-1725510652
x^5 - 15*x^4 - 15*x^3 - 2*x^2 + 7*x + 1,-279,564,1695,960,3,0,S5,-3568646287
x^5 - 15*x^4 - 15*x^3 - 2*x^2 + 8*x + 1,-456,624,2040,1185,3,0,S5,-6483230836
x^5 - 15*x^4 - 15*x^3 - 2*x^2 + 9*x + 1,-681,688,2415,1440,1,0,S5,-10798344799
x^5 - 15*x^4 - 15*x^3 - 2*x^2 + 10*x + 1,-960,756,2820,1725,3,0,S5,-16888121356
x^5 - 15*x^4 - 15*x^3 - 2*x^2 + 11*x + 1,-1299,828,3255,2040,3,0,S5,-25171715647
x^5 - 15*x^4 - 15*x^3 - 2*x^2 + 12*x + 1,-1704,904,3720,2385,1,0,S5,-36113274052
x^5 - 15*x^4 - 15*x^3 - 2*x^2 + 13*x + 1,-2181,984,4215,2760,3,0,S5,-50221903471
x^5 - 15*x^4 - 15*x^3 - 2*x^2 + 14*x + 1,-2736,1068,4740,3165,3,0,S5,-68051640604
x^5 - 15*x^4 - 15*x^3 - 2*x^2 + 15*x + 1,-3375,1156,5295,3600,1,0,S5,-90201421231
x^5 - 15*x^4 - 15*x^3 - x^2 - 15*x + 1,3555,19,1635,3600,1,0,S5,-109805795008
x^5 - 15*x^4 - 15*x^3 - x^2 - 14*x + 1,2920,20,1320,3165,5,0,S5,-84625398959
x^5 - 15*x^4 - 15*x^3 - x^2 - 13*x + 1,2369,23,1035,2760,23,0,S5,-64140710064
x^5 - 15*x^4 - 15*x^3 - x^2 - 12*x + 1,1896,28,780,2385,1,0,S5,-47721398263
x^5 - 15*x^4 - 15*x^3 - x^2 - 11*x + 1,1495,35,555,2040,5,0,S5,-34782762176
x^5 - 15*x^4 - 15*x^3 - x^2 - 10*x + 1,1160,44,360,1725,1,0,S5,-24785698383
x^5 - 15*x^4 - 15*x^3 - x^2 - 9*x + 1,885,55,195,1440,5,0,S5,-17236670704
x^5 - 15*x^4 - 15*x^3 - x^2 - 8*x + 1,664,68,60,1185,1,0,S5,-11687679479
x^5 - 15*x^4 - 15*x^3 - x^2 - 7*x + 1,491,83,-45,960,1,0,S5,-7736230848
x^5 - 15*x^4 - 15*x^3 - x^2 - 6*x + 1,360,100,-120,765,5,0,S5,-5025306031
x^5 - 15*x^4 - 15*x^3 - x^2 - 5*x + 1,265,119,-165,600,1,0,S5,-3243330608
x^5 - 15*x^4 - 15*x^3 - x^2 - 4*x + 1,200,140,-180,465,5,0,S5,-2124143799
x^5 - 15*x^4 - 15*x^3 - x^2 - 3*x + 1,159,163,-165,360,1,0,S5,-1446967744
x^5 - 15*x^4 - 15*x^3 - x^2 - 2*x + 1,136,188,-120,285,1,0,S5,-1036376783
x^5 - 15*x^4 - 15*x^3 - x^2 + 1,120,244,60,225,1,0,S5,-539824183
x^5 - 15*x^4 - 15*x^3 - x^2 + x + 1,115,275,195,240,5,0,S5,-329495744
x^5 - 15*x^4 - 15*x^3 - x^2 + 2*x + 1,104,308,360,285,1,0,S5,-136957359
x^5 - 15*x^4 - 15*x^3 - x^2 + 3*x + 1,81,343,555,360,1,0,S5,-13083568
x^5 - 15*x^4 - 15*x^3 - x^2 + 4*x + 1,40,380,780,465,5,0,S5,-53916791
x^5 - 15*x^4 - 15*x^3 - x^2 + 5*x + 1,-25,419,1035,600,1,0,S5,-400636608
x^5 - 15*x^4 - 15*x^3 - x^2 + 6*x + 1,-120,460,1320,765,5,0,S5,-1239529039
x^5 - 15*x^4 - 15*x^3 - x^2 + 7*x + 1,-251,503,1635,960,1,0,S5,-2801955824
x^5 - 15*x^4 - 15*x^3 - x^2 + 8*x + 1,-424,548,1980,1185,1,0,S5,-5364323703
x^5 - 15*x^4 - 15*x^3 - x^2 + 9*x + 1,-645,595,2355,1440,5,0,S5,-9248053696
x^5 - 15*x^4 - 15*x^3 - x^2 + 10*x + 1,-920,644,2760,1725,23,0,S5,-14819550383
x^5 - 15*x^4 - 15*x^3 - x^2 + 11*x + 1,-1255,695,3195,2040,5,0,S5,-22490171184
x^5 - 15*x^4 - 15*x^3 - x^2 + 12*x + 1,-1656,748,3660,2385,1,0,S5,-32716195639
x^5 - 15*x^4 - 15*x^3 - x^2 + 13*x + 1,-2129,803,4155,2760,1,0,S5,-45998794688
x^5 - 15*x^4 - 15*x^3 - x^2 + 14*x + 1,-2680,860,4680,3165,5,0,S5,-62883999951
x^5 - 15*x^4 - 15*x^3 - x^2 + 15*x + 1,-3315,919,5235,3600,1,0,S5,-83962673008
x^5 - 15*x^4 - 15*x^3 - 15*x + 1,3495,-210,1575,3600,15,0,S5,-111362059375
x^5 - 15*x^4 - 15*x^3 - 14*x + 1,2864,-180,1260,3165,1,0,S5,-85770474744
x^5 - 15*x^4 - 15*x^3 - 13*x + 1,2317,-150,975,2760,1,0,S5,-64947398183
x^5 - 15*x^4 - 15*x^3 - 12*x + 1,1848,-120,720,2385,3,0,S5,-48256333792
x^5 - 15*x^4 - 15*x^3 - 11*x + 1,1451,-90,495,2040,1,0,S5,-35106345231
x^5 - 15*x^4 - 15*x^3 - 10*x + 1,1120,-60,300,1725,5,0,S5,-24952025000
x^5 - 15*x^4 - 15*x^3 - 9*x + 1,849,-30,135,1440,3,0,S5,-17293463719
x^5 - 15*x^4 - 15*x^3 - 8*x + 1,632,0,0,1185,79,2,S5,-11676219408
x^5 - 15*x^4 - 15*x^3 - 7*x + 1,463,30,-105,960,1,0,S5,-7691286767
x^5 - 15*x^4 - 15*x^3 - 6*x + 1,336,60,-180,765,3,0,S5,-4975066456
x^5 - 15*x^4 - 15*x^3 - 5*x + 1,245,90,-225,600,5,0,S5,-3209334375
x^5 - 15*x^4 - 15*x^3 - 4*x + 1,184,120,-240,465,1,0,S5,-2121210944
x^5 - 15*x^4 - 15*x^3 - 3*x + 1,147,150,-225,360,3,0,S5,-1483130383
x^5 - 15*x^4 - 15*x^3 - 2*x + 1,128,180,-180,285,1,0,S5,-1112809992
x^5 - 15*x^4 - 15*x^3 - x + 1,121,210,-105,240,1,0,S5,-873219431
x^5 - 15*x^4 - 15*x^3 + x + 1,119,270,135,240,1,0,S5,-464183919
