polynomial,term_0,term_1,term_2,term_3,gcd,zero_terms,galois_group,discriminant
x^4 - 13*x^3 - 12*x^2 + 7*x + 1,-575,1330,1205,120,5,0,D(4),10115600
x^4 - 13*x^3 - 12*x^2 + 13*x + 1,-2717,2926,2717,0,209,1,D(4),38089832
x^4 - 13*x^3 - 11*x^2 - 13*x + 1,2873,1989,2873,0,221,1,D(4),-29060395
x^4 - 13*x^3 - 11*x^2 + 13*x + 1,-2665,2665,2665,0,2665,1,D(4),35511125
x^4 - 13*x^3 - 10*x^2 - 13*x + 1,2821,1736,2821,0,217,1,D(4),-28818468
x^4 - 13*x^3 - 10*x^2 + x + 1,63,420,525,168,21,0,D(4),340452
x^4 - 13*x^3 - 10*x^2 + 13*x + 1,-2613,2412,2613,0,201,1,D(4),33128820
x^4 - 13*x^3 - 9*x^2 - 13*x + 1,2769,1491,2769,0,213,1,D(4),-28446363
x^4 - 13*x^3 - 9*x^2 + 13*x + 1,-2561,2167,2561,0,197,1,D(4),30930773
x^4 - 13*x^3 - 8*x^2 - 13*x + 1,2717,1254,2717,0,209,1,D(4),-27955840
x^4 - 13*x^3 - 8*x^2 + 13*x + 1,-2509,1930,2509,0,193,1,D(4),28905224
x^4 - 13*x^3 - 7*x^2 - 13*x + 1,2665,1025,2665,0,205,1,D(4),-27358275
x^4 - 13*x^3 - 7*x^2 + 13*x + 1,-2457,1701,2457,0,189,1,D(4),27040797
x^4 - 13*x^3 - 6*x^2 - 13*x + 1,2613,804,2613,0,201,1,D(4),-26664660
x^4 - 13*x^3 - 5*x^2 - 13*x + 1,2561,591,2561,0,197,1,D(4),-25885603
x^4 - 13*x^3 - 5*x^2 + 13*x + 1,-2353,1267,2353,0,181,1,D(4),23751725
x^4 - 13*x^3 - 4*x^2 - 13*x + 1,2509,386,2509,0,193,1,D(4),-25031328
x^4 - 13*x^3 - 4*x^2 + 13*x + 1,-2301,1062,2301,0,177,1,D(4),22306248
x^4 - 13*x^3 - 3*x^2 - 13*x + 1,2457,189,2457,0,189,1,D(4),-24111675
x^4 - 13*x^3 - 3*x^2 + 13*x + 1,-2249,865,2249,0,173,1,D(4),20980229
x^4 - 13*x^3 - 2*x^2 - 13*x + 1,2405,0,2405,0,2405,2,D(4),-23136100
x^4 - 13*x^3 - x^2 - 13*x + 1,2353,-181,2353,0,181,1,D(4),-22113675
x^4 - 13*x^3 - x^2 + 13*x + 1,-2145,495,2145,0,165,1,D(4),18649125
x^4 - 13*x^3 - 13*x + 1,2301,-354,2301,0,177,1,D(4),-21053088
x^4 - 13*x^3 - x + 1,105,-42,21,168,21,0,D(4),-783216
x^4 - 13*x^3 + 13*x + 1,-2093,322,2093,0,161,1,D(4),17626280
