polynomial,term_0,term_1,term_2,term_3,gcd,zero_terms,galois_group,discriminant
x^4 - 13*x^3 + 15*x^2 - 13*x + 1,1521,-1989,1521,0,117,1,D(4),-5297643
x^4 - 13*x^3 + 15*x^2 - 4*x + 2,-72,540,-540,153,9,0,D(4),-1762628
x^4 - 13*x^3 + 15*x^2 - x - 1,45,843,-759,168,3,0,D(4),692725
x^4 - 13*x^3 + 15*x^2 + 13*x + 1,-1313,-1313,1313,0,1313,1,D(4),8619845
x^4 - 12*x^3 - 15*x^2 - 12*x + 1,2544,2756,2544,0,212,1,D(4),-18292208
x^4 - 12*x^3 - 15*x^2 - 6*x - 3,672,1280,1200,108,4,0,D(4),-4453488
x^4 - 12*x^3 - 15*x^2 + 6*x + 4,-480,1568,1104,108,4,0,D(4),16614400
x^4 - 12*x^3 - 15*x^2 + 12*x + 8,-2352,3332,2352,0,196,1,D(4),51985472
x^4 - 12*x^3 - 14*x^2 - 15*x - 5,4311,3558,3492,-81,3,0,D(4),-9823275
x^4 - 12*x^3 - 14*x^2 - 12*x - 2,2496,2496,2496,0,2496,1,D(4),-4292352
x^4 - 12*x^3 - 14*x^2 - 12*x + 1,2496,2496,2496,0,2496,1,D(4),-18690048
x^4 - 12*x^3 - 14*x^2 - 8*x - 2,1056,1472,1504,80,16,0,D(4),-309760
x^4 - 12*x^3 - 14*x^2 - 5*x + 15,501,998,1012,119,1,0,D(4),-213864475
x^4 - 12*x^3 - 14*x^2 - 4*x - 2,384,896,896,128,128,0,D(4),-2864896
x^4 - 12*x^3 - 14*x^2 + 10,96,768,672,144,48,0,D(4),-65318400
x^4 - 12*x^3 - 14*x^2 + 3*x - 2,-99,966,756,135,3,0,D(4),-10936827
x^4 - 12*x^3 - 14*x^2 + 12*x - 2,-2304,3072,2304,0,768,1,D(4),334080
x^4 - 12*x^3 - 14*x^2 + 12*x + 1,-2304,3072,2304,0,768,1,D(4),30670848
x^4 - 12*x^3 - 14*x^2 + 12*x + 9,-2304,3072,2304,0,768,1,D(4),37158912
x^4 - 12*x^3 - 14*x^2 + 13*x + 10,-2829,3446,2596,-25,1,0,D(4),41562725
x^4 - 12*x^3 - 14*x^2 + 15*x - 2,-4119,4278,3252,-81,3,0,D(4),15819381
x^4 - 12*x^3 - 14*x^2 + 15*x + 5,-4119,4278,3252,-81,3,0,D(4),74508725
x^4 - 12*x^3 - 13*x^2 - 12*x + 1,2448,2244,2448,0,204,1,D(4),-18935280
x^4 - 12*x^3 - 13*x^2 - 6*x - 1,624,984,1104,108,12,0,D(4),-31600
x^4 - 12*x^3 - 13*x^2 - 2*x - 1,208,664,688,140,4,0,D(4),-1379952
x^4 - 12*x^3 - 13*x^2 + 8*x - 1,-832,1684,1328,80,4,0,D(4),73008
x^4 - 12*x^3 - 13*x^2 + 12*x + 1,-2256,2820,2256,0,564,1,D(4),28310544
x^4 - 12*x^3 - 12*x^2 - 12*x + 1,2400,2000,2400,0,400,1,D(4),-19040000
x^4 - 12*x^3 - 12*x^2 - 8,96,560,576,144,16,0,D(4),-63684608
x^4 - 12*x^3 - 12*x^2 + 3,96,560,576,144,16,0,D(4),-3456000
x^4 - 12*x^3 - 12*x^2 + x + 2,47,596,580,143,1,0,D(4),411845
x^4 - 12*x^3 - 12*x^2 + 3*x + 1,-75,740,660,135,5,0,D(4),2521525
x^4 - 12*x^3 - 12*x^2 + 3*x + 6,-75,740,660,135,5,0,D(4),-11940075
x^4 - 12*x^3 - 12*x^2 + 8*x - 12,-800,1520,1280,80,80,0,D(4),-173408256
x^4 - 12*x^3 - 12*x^2 + 8*x - 1,-800,1520,1280,80,80,0,D(4),462848
x^4 - 12*x^3 - 12*x^2 + 8*x + 2,-800,1520,1280,80,80,0,D(4),13798400
x^4 - 12*x^3 - 12*x^2 + 8*x + 6,-800,1520,1280,80,80,0,D(4),8985600
x^4 - 12*x^3 - 12*x^2 + 12*x + 1,-2208,2576,2208,0,368,1,D(4),26136832
x^4 - 12*x^3 - 11*x^2 - 14*x - 12,3456,2288,2992,-52,4,0,D(4),-72107968
x^4 - 12*x^3 - 11*x^2 - 4*x + 3,336,548,752,128,4,0,D(4),-10158928
x^4 - 12*x^3 - 11*x^2 + 2*x + 1,0,560,560,140,140,1,D(4),1274000
x^4 - 12*x^3 - 11*x^2 + 12*x - 8,-2160,2340,2160,0,180,1,D(4),-80201664
x^4 - 12*x^3 - 11*x^2 + 12*x + 1,-2160,2340,2160,0,180,1,D(4),24138000
x^4 - 12*x^3 - 10*x^2 - 12*x + 1,2304,1536,2304,0,768,1,D(4),-18874368
x^4 - 12*x^3 - 10*x^2 - 12*x + 10,2304,1536,2304,0,768,1,D(4),-138901248
x^4 - 12*x^3 - 10*x^2 - 11*x - 4,1867,1330,2020,23,1,0,D(4),-7065243
x^4 - 12*x^3 - 10*x^2 - 9*x - 1,1185,978,1524,63,3,0,D(4),-2987275
x^4 - 12*x^3 - 10*x^2 - 4*x - 1,320,448,704,128,64,0,D(4),-153600
x^4 - 12*x^3 - 10*x^2 - 4*x + 2,320,448,704,128,64,0,D(4),-5306112
x^4 - 12*x^3 - 10*x^2 - 4*x + 11,320,448,704,128,64,0,D(4),-105670656
x^4 - 12*x^3 - 10*x^2 + 4*x - 1,-128,640,640,128,128,0,D(4),-2230272
x^4 - 12*x^3 - 10*x^2 + 4*x + 2,-128,640,640,128,128,0,D(4),2441472
x^4 - 12*x^3 - 10*x^2 + 11*x - 1,-1675,1858,1844,23,1,0,D(4),8216325
x^4 - 12*x^3 - 10*x^2 + 12*x - 2,-2112,2112,2112,0,2112,1,D(4),4177152
x^4 - 12*x^3 - 10*x^2 + 12*x + 1,-2112,2112,2112,0,2112,1,D(4),22302720
x^4 - 12*x^3 - 10*x^2 + 15*x + 7,-3879,2994,3060,-81,3,0,D(4),41213205
x^4 - 12*x^3 - 9*x^2 - 12*x + 1,2256,1316,2256,0,188,1,D(4),-18626288
x^4 - 12*x^3 - 9*x^2 - 10*x - 10,1456,968,1712,44,4,0,D(4),-53233600
x^4 - 12*x^3 - 9*x^2 + 6*x + 3,-336,776,816,108,4,0,D(4),3502224
x^4 - 12*x^3 - 9*x^2 + 12*x + 1,-2064,1892,2064,0,172,1,D(4),20620048
x^4 - 12*x^3 - 8*x^2 - 12*x + 1,2208,1104,2208,0,1104,1,D(4),-18282240
x^4 - 12*x^3 - 8*x^2 - 8*x - 14,864,560,1216,80,16,0,D(4),-120472576
x^4 - 12*x^3 - 8*x^2 - 8*x - 9,864,560,1216,80,16,0,D(4),-44686336
x^4 - 12*x^3 - 8*x^2 - x + 7,129,224,404,143,1,0,D(4),-35649019
x^4 - 12*x^3 - 8*x^2 + 1,96,240,384,144,48,0,D(4),-373248
x^4 - 12*x^3 - 8*x^2 + 3*x - 9,-27,384,468,135,3,0,D(4),-70202475
x^4 - 12*x^3 - 8*x^2 + 4*x + 1,-96,464,544,128,16,0,D(4),1571072
x^4 - 12*x^3 - 8*x^2 + 4*x + 3,-96,464,544,128,16,0,D(4),-1081600
x^4 - 12*x^3 - 8*x^2 + 5*x + 3,-189,560,644,119,7,0,D(4),433973
x^4 - 12*x^3 - 8*x^2 + 8*x + 4,-672,944,1088,80,16,0,D(4),4456448
x^4 - 12*x^3 - 8*x^2 + 9*x - 1,-921,1104,1284,63,3,0,D(4),3330725
x^4 - 12*x^3 - 7*x^2 - 12*x + 1,2160,900,2160,0,180,1,D(4),-17852400
x^4 - 12*x^3 - 7*x^2 - 6*x - 8,480,288,816,108,12,0,D(4),-36729792
x^4 - 12*x^3 - 7*x^2 + 6*x - 11,-288,576,720,108,36,0,D(4),-101976048
x^4 - 12*x^3 - 7*x^2 + 10*x + 5,-1184,1120,1456,44,4,0,D(4),5304720
x^4 - 12*x^3 - 7*x^2 + 12*x + 1,-1968,1476,1968,0,492,1,D(4),17670672
x^4 - 12*x^3 - 6*x^2 - 12*x + 1,2112,704,2112,0,704,1,D(4),-17346560
x^4 - 12*x^3 - 6*x^2 - 12*x + 6,2112,704,2112,0,704,1,D(4),-56160000
x^4 - 12*x^3 - 6*x^2 - 8*x + 8,800,320,1120,80,80,0,D(4),-62943232
x^4 - 12*x^3 - 6*x^2 - 8*x + 12,800,320,1120,80,80,0,D(4),-126157824
x^4 - 12*x^3 - 6*x^2 - 7*x - 3,607,254,932,95,1,0,D(4),-4472523
x^4 - 12*x^3 - 6*x^2 - 4*x - 7,256,128,512,128,128,0,D(4),-29360128
x^4 - 12*x^3 - 6*x^2 - 3*x + 1,195,110,420,135,5,0,D(4),-1398875
x^4 - 12*x^3 - 6*x^2 - 14,96,128,288,144,16,0,D(4),-137758208
x^4 - 12*x^3 - 6*x^2 + 12,96,128,288,144,16,0,D(4),-97016832
x^4 - 12*x^3 - 6*x^2 + 12*x - 15,-1920,1280,1920,0,640,1,D(4),-173408256
x^4 - 12*x^3 - 6*x^2 + 12*x - 3,-1920,1280,1920,0,640,1,D(4),884736
x^4 - 12*x^3 - 6*x^2 + 12*x - 2,-1920,1280,1920,0,640,1,D(4),6746368
x^4 - 12*x^3 - 6*x^2 + 12*x + 6,-1920,1280,1920,0,640,1,D(4),6048000
x^4 - 12*x^3 - 6*x^2 + 12*x + 7,-1920,1280,1920,0,640,1,D(4),34816
x^4 - 12*x^3 - 5*x^2 - 12*x + 1,2064,516,2064,0,516,1,D(4),-16774128
x^4 - 12*x^3 - 5*x^2 - 2*x - 6,144,56,304,140,4,0,D(4),-22571968
x^4 - 12*x^3 - 5*x^2 + 6*x - 1,-240,408,624,108,12,0,D(4),83600
x^4 - 12*x^3 - 5*x^2 + 14*x + 7,-2928,1400,2480,-52,4,0,D(4),6687632
x^4 - 12*x^3 - 4*x^2 - 15*x + 5,3711,588,3012,-81,3,0,D(4),-55886875
x^4 - 12*x^3 - 4*x^2 - 12*x + 1,2016,336,2016,0,336,1,D(4),-16144128
x^4 - 12*x^3 - 4*x^2 - 5,96,48,192,144,48,0,D(4),-16358400
x^4 - 12*x^3 - 4*x^2 - 2,96,48,192,144,48,0,D(4),-2663424
x^4 - 12*x^3 - 4*x^2 + 4,96,48,192,144,48,0,D(4),-10137600
x^4 - 12*x^3 - 4*x^2 + 7,96,48,192,144,48,0,D(4),-31223808
x^4 - 12*x^3 - 4*x^2 + 9*x + 4,-777,588,1092,63,21,0,D(4),458469
x^4 - 12*x^3 - 4*x^2 + 12*x + 1,-1824,912,1824,0,912,1,D(4),14139648
x^4 - 12*x^3 - 4*x^2 + 15*x - 5,-3519,1308,2772,-81,3,0,D(4),1095525
x^4 - 12*x^3 - 3*x^2 - 14*x - 15,3008,272,2608,-52,4,0,D(4),-144888048
x^4 - 12*x^3 - 3*x^2 - 12*x + 1,1968,164,1968,0,164,1,D(4),-15465200
x^4 - 12*x^3 - 3*x^2 - 6*x + 4,384,-16,624,108,4,0,D(4),-14360000
x^4 - 12*x^3 - 3*x^2 - 12,96,20,144,144,4,0,D(4),-90389952
x^4 - 12*x^3 - 3*x^2 + 13,96,20,144,144,4,0,D(4),-104544752
x^4 - 12*x^3 - 3*x^2 + 2*x - 4,64,80,176,140,4,0,D(4),-10710976
x^4 - 12*x^3 - 3*x^2 + 12*x + 1,-1776,740,1776,0,148,1,D(4),13164304
x^4 - 12*x^3 - 3*x^2 + 14*x + 9,-2816,944,2384,-52,4,0,D(4),-16988400
x^4 - 12*x^3 - 2*x^2 - 12*x - 14,1920,0,1920,0,1920,2,D(4),-123897600
x^4 - 12*x^3 - 2*x^2 - 12*x - 9,1920,0,1920,0,1920,2,D(4),-55756800
x^4 - 12*x^3 - 2*x^2 - 12*x + 1,1920,0,1920,0,1920,2,D(4),-14745600
x^4 - 12*x^3 - 2*x^2 - 12*x + 13,1920,0,1920,0,1920,2,D(4),-131383296
x^4 - 12*x^3 - 2*x^2 - 3*x - 2,147,-54,228,135,3,0,D(4),-2224827
x^4 - 12*x^3 - 2*x^2 + 3*x + 1,45,90,180,135,45,0,D(4),-200475
x^4 - 12*x^3 - 2*x^2 + 4*x - 3,0,128,256,128,128,1,D(4),-5619712
x^4 - 12*x^3 - 2*x^2 + 8*x - 2,-480,320,800,80,80,0,D(4),433664
x^4 - 12*x^3 - 2*x^2 + 8*x + 4,-480,320,800,80,80,0,D(4),-3791872
x^4 - 12*x^3 - 2*x^2 + 12*x - 5,-1728,576,1728,0,576,1,D(4),-5326848
x^4 - 12*x^3 - 2*x^2 + 12*x - 2,-1728,576,1728,0,576,1,D(4),8656128
x^4 - 12*x^3 - 2*x^2 + 12*x + 10,-1728,576,1728,0,576,1,D(4),-38631168
x^4 - 12*x^3 - x^2 - 12*x + 1,1872,-156,1872,0,156,1,D(4),-13993200
x^4 - 12*x^3 - x^2 - 10*x - 13,1136,-152,1328,44,4,0,D(4),-104512752
x^4 - 12*x^3 - x^2 + 6*x - 2,-144,168,432,108,12,0,D(4),-1073088
x^4 - 12*x^3 - x^2 + 10*x + 11,-944,328,1168,44,4,0,D(4),-57842928
x^4 - 12*x^3 - x^2 + 12*x - 4,-1680,420,1680,0,420,1,D(4),1952000
x^4 - 12*x^3 - x^2 + 12*x + 1,-1680,420,1680,0,420,1,D(4),11466000
x^4 - 12*x^3 - 15*x - 6,3471,-376,2820,-81,1,0,D(4),-44983323
x^4 - 12*x^3 - 12*x + 1,1824,-304,1824,0,304,1,D(4),-13215488
x^4 - 12*x^3 - 9*x + 9,825,-232,1044,63,1,0,D(4),-52688475
x^4 - 12*x^3 - 8*x - 12,608,-208,832,80,16,0,D(4),-86704128
x^4 - 12*x^3 - 8*x - 4,608,-208,832,80,16,0,D(4),-12697600
x^4 - 12*x^3 - 4*x + 5,160,-112,224,128,16,0,D(4),-14713600
x^4 - 12*x^3 + 9,96,-16,0,144,16,1,D(4),-45163008
x^4 - 12*x^3 + 8*x - 1,-416,176,704,80,16,0,D(4),2941952
x^4 - 12*x^3 + 8*x + 2,-416,176,704,80,16,0,D(4),1154048
x^4 - 12*x^3 + 8*x + 12,-416,176,704,80,16,0,D(4),-74760192
x^4 - 12*x^3 + 11*x - 4,-1235,248,1364,23,1,0,D(4),653909
x^4 - 12*x^3 + 12*x + 1,-1632,272,1632,0,272,1,D(4),10727680
x^4 - 12*x^3 + 13*x + 5,-2101,296,1924,-25,1,0,D(4),468437
x^4 - 12*x^3 + x^2 - 12*x + 1,1776,-444,1776,0,444,1,D(4),-12419568
x^4 - 12*x^3 + x^2 - 6*x - 11,288,-192,432,108,12,0,D(4),-70438896
x^4 - 12*x^3 + x^2 + 5,96,-12,-48,144,12,0,D(4),-13452400
x^4 - 12*x^3 + x^2 + 6*x + 13,-96,96,336,108,12,0,D(4),-89516016
x^4 - 12*x^3 + x^2 + 12*x + 1,-1584,132,1584,0,132,1,D(4),10053648
x^4 - 12*x^3 + x^2 + 12*x + 4,-1584,132,1584,0,132,1,D(4),997632
x^4 - 12*x^3 + 2*x^2 - 4*x - 10,128,-128,128,128,128,0,D(4),-55680768
x^4 - 12*x^3 + 2*x^2 - 4*x - 1,128,-128,128,128,128,0,D(4),-1161216
x^4 - 12*x^3 + 2*x^2 - x + 2,89,-26,-76,143,1,0,D(4),-1981899
x^4 - 12*x^3 + 2*x^2 + x - 1,103,22,-92,143,1,0,D(4),-446571
x^4 - 12*x^3 + 2*x^2 + 4*x - 1,64,64,64,128,64,0,D(4),153600
x^4 - 12*x^3 + 2*x^2 + 4*x + 14,64,64,64,128,64,0,D(4),-102240000
x^4 - 12*x^3 + 2*x^2 + 8*x + 2,-352,64,608,80,16,0,D(4),225792
x^4 - 12*x^3 + 2*x^2 + 9*x - 1,-561,54,804,63,3,0,D(4),4668725
x^4 - 12*x^3 + 2*x^2 + 15*x - 5,-3159,-90,2484,-81,9,0,D(4),13532085
x^4 - 12*x^3 + 3*x^2 - 12*x + 1,1680,-700,1680,0,140,1,D(4),-10799600
x^4 - 12*x^3 + 3*x^2 - 3,96,20,-144,144,4,0,D(4),-4453488
x^4 - 12*x^3 + 3*x^2 + 10*x + 2,-784,-40,976,44,4,0,D(4),2403392
x^4 - 12*x^3 + 3*x^2 + 12*x + 1,-1488,-124,1488,0,124,1,D(4),8871952
x^4 - 12*x^3 + 3*x^2 + 14*x + 2,-2480,-232,2096,-52,4,0,D(4),11951168
x^4 - 12*x^3 + 4*x^2 - 13*x + 10,2085,-940,1940,-25,5,0,D(4),-50986411
x^4 - 12*x^3 + 4*x^2 - 12*x + 1,1632,-816,1632,0,816,1,D(4),-9987840
x^4 - 12*x^3 + 4*x^2 - 11*x - 5,1251,-700,1348,23,1,0,D(4),-26497387
x^4 - 12*x^3 + 4*x^2 - 8*x + 6,480,-400,640,80,80,0,D(4),-16000000
x^4 - 12*x^3 + 4*x^2 - 4*x - 3,96,-112,32,128,16,0,D(4),-5958400
x^4 - 12*x^3 + 4*x^2 - 3*x + 11,75,-60,-60,135,15,0,D(4),-55388875
x^4 - 12*x^3 + 4*x^2 - 8,96,48,-192,144,48,0,D(4),-30523392
x^4 - 12*x^3 + 4*x^2 + 7*x - 3,-135,20,340,95,5,0,D(4),368261
x^4 - 12*x^3 + 4*x^2 + 8*x + 3,-288,-16,512,80,16,0,D(4),-3791872
x^4 - 12*x^3 + 4*x^2 + 12*x - 9,-1440,-240,1440,0,240,1,D(4),-14112000
x^4 - 12*x^3 + 4*x^2 + 12*x + 1,-1440,-240,1440,0,240,1,D(4),8352000
x^4 - 12*x^3 + 4*x^2 + 12*x + 9,-1440,-240,1440,0,240,1,D(4),-38631168
x^4 - 12*x^3 + 5*x^2 - 12*x - 8,1584,-924,1584,0,132,1,D(4),-53456832
x^4 - 12*x^3 + 5*x^2 - 12*x + 1,1584,-924,1584,0,132,1,D(4),-9182448
x^4 - 12*x^3 + 5*x^2 + 2*x - 7,128,112,-208,140,4,0,D(4),-20034288
x^4 - 12*x^3 + 5*x^2 + 6*x + 1,0,48,144,108,12,1,D(4),34704
x^4 - 12*x^3 + 5*x^2 + 6*x + 4,0,48,144,108,12,1,D(4),-9201600
x^4 - 12*x^3 + 5*x^2 + 12*x + 1,-1392,-348,1392,0,348,1,D(4),7871760
x^4 - 12*x^3 + 5*x^2 + 14*x - 7,-2368,-560,2000,-52,4,0,D(4),8076432
x^4 - 12*x^3 + 6*x^2 - 12*x - 15,1536,-1024,1536,0,512,1,D(4),-141557760
x^4 - 12*x^3 + 6*x^2 - 12*x + 1,1536,-1024,1536,0,512,1,D(4),-8388608
x^4 - 12*x^3 + 6*x^2 - 5*x + 3,101,-142,52,119,1,0,D(4),-2698299
x^4 - 12*x^3 + 6*x^2 + 4*x - 6,128,128,-128,128,128,0,D(4),-10872576
x^4 - 12*x^3 + 6*x^2 + 4*x - 1,128,128,-128,128,128,0,D(4),702464
x^4 - 12*x^3 + 6*x^2 + 4*x + 5,128,128,-128,128,128,0,D(4),-13877248
x^4 - 12*x^3 + 6*x^2 + 12*x - 14,-1344,-448,1344,0,448,1,D(4),-44771072
x^4 - 12*x^3 + 6*x^2 + 12*x - 6,-1344,-448,1344,0,448,1,D(4),6435072
x^4 - 12*x^3 + 6*x^2 + 12*x + 1,-1344,-448,1344,0,448,1,D(4),7426048
x^4 - 12*x^3 + 6*x^2 + 12*x + 3,-1344,-448,1344,0,448,1,D(4),276480
x^4 - 12*x^3 + 6*x^2 + 12*x + 6,-1344,-448,1344,0,448,1,D(4),-16595712
x^4 - 12*x^3 + 6*x^2 + 15*x - 6,-2919,-862,2292,-81,1,0,D(4),18213525
x^4 - 12*x^3 + 6*x^2 + 15*x - 5,-2919,-862,2292,-81,1,0,D(4),20312725
x^4 - 12*x^3 + 7*x^2 - 12*x + 1,1488,-1116,1488,0,372,1,D(4),-7611120
x^4 - 12*x^3 + 7*x^2 - 10*x - 14,816,-760,944,44,4,0,D(4),-114704128
x^4 - 12*x^3 + 7*x^2 - 6*x - 2,144,-216,144,108,36,0,D(4),-4478400
x^4 - 12*x^3 + 7*x^2 + 2*x + 6,144,200,-304,140,4,0,D(4),-17868736
x^4 - 12*x^3 + 7*x^2 + 4*x - 11,144,164,-176,128,4,0,D(4),-40500400
x^4 - 12*x^3 + 7*x^2 + 6*x - 5,48,72,48,108,12,0,D(4),-2984688
x^4 - 12*x^3 + 7*x^2 + 10*x - 5,-624,-280,784,44,4,0,D(4),4975760
x^4 - 12*x^3 + 7*x^2 + 12*x + 1,-1296,-540,1296,0,108,1,D(4),7010064
x^4 - 12*x^3 + 8*x^2 - 12*x + 1,1440,-1200,1440,0,240,1,D(4),-6854400
x^4 - 12*x^3 + 8*x^2 - 8*x - 13,352,-464,448,80,16,0,D(4),-90697728
x^4 - 12*x^3 + 8*x^2 - 8*x + 2,352,-464,448,80,16,0,D(4),-1410048
x^4 - 12*x^3 + 8*x^2 - 2,96,240,-384,144,48,0,D(4),-1152000
x^4 - 12*x^3 + 8*x^2 + 7,96,240,-384,144,48,0,D(4),-21224448
x^4 - 12*x^3 + 8*x^2 + 3*x - 2,165,240,-300,135,15,0,D(4),197109
x^4 - 12*x^3 + 8*x^2 + 3*x + 11,165,240,-300,135,15,0,D(4),-55962475
x^4 - 12*x^3 + 8*x^2 + 12*x - 7,-1248,-624,1248,0,624,1,D(4),8046848
x^4 - 12*x^3 + 8*x^2 + 12*x + 1,-1248,-624,1248,0,624,1,D(4),6619392
x^4 - 12*x^3 + 8*x^2 + 15*x - 8,-2799,-1200,2196,-81,3,0,D(4),17887077
x^4 - 12*x^3 + 9*x^2 - 12*x + 1,1392,-1276,1392,0,116,1,D(4),-6122480
x^4 - 12*x^3 + 9*x^2 - 6*x - 12,96,-160,48,108,4,0,D(4),-69431040
x^4 - 12*x^3 + 9*x^2 - 2*x + 8,32,224,-368,140,4,0,D(4),-23991232
x^4 - 12*x^3 + 9*x^2 + 6*x - 3,96,128,-48,108,4,0,D(4),2555280
x^4 - 12*x^3 + 9*x^2 + 10*x - 3,-544,-352,688,44,4,0,D(4),9201168
x^4 - 12*x^3 + 10*x^2 - 12*x - 5,1344,-1344,1344,0,1344,1,D(4),-28366848
x^4 - 12*x^3 + 10*x^2 - 12*x + 1,1344,-1344,1344,0,1344,1,D(4),-5419008
x^4 - 12*x^3 + 10*x^2 - 9*x + 4,465,-642,564,63,3,0,D(4),-2695275
x^4 - 12*x^3 + 10*x^2 - 4*x - 11,0,128,-256,128,128,1,D(4),-50790400
x^4 - 12*x^3 + 10*x^2 - 4*x + 1,0,128,-256,128,128,1,D(4),-65536
x^4 - 12*x^3 + 10*x^2 - 4*x + 9,0,128,-256,128,128,1,D(4),-26214400
x^4 - 12*x^3 + 10*x^2 + 4*x - 2,192,320,-320,128,64,0,D(4),1571072
x^4 - 12*x^3 + 10*x^2 + 9*x + 1,-273,-210,420,63,21,0,D(4),1480437
x^4 - 12*x^3 + 10*x^2 + 11*x - 5,-795,-562,884,23,1,0,D(4),12215525
x^4 - 12*x^3 + 10*x^2 + 12*x - 9,-1152,-768,1152,0,384,1,D(4),7833600
x^4 - 12*x^3 + 10*x^2 + 12*x - 2,-1152,-768,1152,0,384,1,D(4),13623552
x^4 - 12*x^3 + 10*x^2 + 12*x + 1,-1152,-768,1152,0,384,1,D(4),5898240
x^4 - 12*x^3 + 10*x^2 + 12*x + 13,-1152,-768,1152,0,384,1,D(4),-85229568
x^4 - 12*x^3 + 11*x^2 - 12*x + 1,1296,-1404,1296,0,108,1,D(4),-4747248
x^4 - 12*x^3 + 11*x^2 - 6*x + 10,48,-72,-48,108,12,0,D(4),-27937728
x^4 - 12*x^3 + 11*x^2 - 2*x - 10,16,376,-464,140,4,0,D(4),-34656000
x^4 - 12*x^3 + 11*x^2 - 5,96,468,-528,144,12,0,D(4),-6051600
x^4 - 12*x^3 + 11*x^2 + 2*x - 1,176,472,-496,140,4,0,D(4),722832
x^4 - 12*x^3 + 11*x^2 + 6*x - 2,144,216,-144,108,36,0,D(4),3769344
x^4 - 12*x^3 + 11*x^2 + 12*x + 1,-1104,-828,1104,0,276,1,D(4),5560848
x^4 - 12*x^3 + 11*x^2 + 14*x - 1,-2032,-1352,1712,-52,4,0,D(4),17020944
x^4 - 12*x^3 + 12*x^2 - 12*x + 1,1248,-1456,1248,0,208,1,D(4),-4110080
x^4 - 12*x^3 + 12*x^2 - 8*x + 11,224,-400,256,80,16,0,D(4),-29203456
x^4 - 12*x^3 + 12*x^2 - 3*x - 3,-21,380,-444,135,1,0,D(4),-3176523
x^4 - 12*x^3 + 12*x^2 - x - 1,49,524,-556,143,1,0,D(4),105125
x^4 - 12*x^3 + 12*x^2 - 9,96,560,-576,144,16,0,D(4),-20901888
x^4 - 12*x^3 + 12*x^2 - 2,96,560,-576,144,16,0,D(4),7168
x^4 - 12*x^3 + 12*x^2 + 4*x - 3,224,464,-416,128,16,0,D(4),2370816
x^4 - 12*x^3 + 12*x^2 + 4*x - 1,224,464,-416,128,16,0,D(4),1760000
x^4 - 12*x^3 + 12*x^2 + 9*x + 9,-201,-196,324,63,1,0,D(4),-45106875
x^4 - 12*x^3 + 13*x^2 - 14*x - 15,2112,-2224,1840,-52,4,0,D(4),-129238000
x^4 - 12*x^3 + 13*x^2 - 12*x - 9,1200,-1500,1200,0,300,1,D(4),-53283600
x^4 - 12*x^3 + 13*x^2 - 10*x + 12,576,-880,656,44,4,0,D(4),-30052288
x^4 - 12*x^3 + 13*x^2 - 6*x + 1,0,48,-144,108,12,1,D(4),-6768
x^4 - 12*x^3 + 13*x^2 - 2*x + 1,0,560,-560,140,140,1,D(4),-607600
x^4 - 12*x^3 + 13*x^2 + 2*x - 8,192,656,-592,140,4,0,D(4),-9395968
x^4 - 12*x^3 + 13*x^2 + 8*x + 1,0,20,80,80,20,1,D(4),11600
x^4 - 12*x^3 + 13*x^2 + 12*x - 8,-1008,-924,1008,0,84,1,D(4),18994752
x^4 - 12*x^3 + 13*x^2 + 12*x + 1,-1008,-924,1008,0,84,1,D(4),4918032
x^4 - 12*x^3 + 13*x^2 + 14*x - 15,-1920,-1552,1616,-52,4,0,D(4),9486992
x^4 - 12*x^3 + 14*x^2 - 15*x - 5,2631,-2742,2148,-81,3,0,D(4),-33884235
x^4 - 12*x^3 + 14*x^2 - 13*x + 5,1565,-1910,1460,-25,5,0,D(4),-2263131
x^4 - 12*x^3 + 14*x^2 - 12*x - 14,1152,-1536,1152,0,384,1,D(4),-99014400
x^4 - 12*x^3 + 14*x^2 - 12*x + 1,1152,-1536,1152,0,384,1,D(4),-2949120
x^4 - 12*x^3 + 14*x^2 - 12*x + 7,1152,-1536,1152,0,384,1,D(4),-5326848
x^4 - 12*x^3 + 14*x^2 - 8*x - 4,160,-320,160,80,80,0,D(4),-10368000
x^4 - 12*x^3 + 14*x^2 - 8*x + 2,160,-320,160,80,80,0,D(4),-75264
x^4 - 12*x^3 + 14*x^2 - 4*x + 2,-64,448,-448,128,64,0,D(4),-1109760
x^4 - 12*x^3 + 14*x^2 - 4,96,768,-672,144,48,0,D(4),-867328
x^4 - 12*x^3 + 14*x^2 + 9*x - 2,-129,-150,228,63,3,0,D(4),9153045
x^4 - 12*x^3 + 14*x^2 + 12*x - 14,-960,-960,960,0,960,1,D(4),8352000
x^4 - 12*x^3 + 14*x^2 + 12*x - 5,-960,-960,960,0,960,1,D(4),20772864
x^4 - 12*x^3 + 14*x^2 + 12*x + 2,-960,-960,960,0,960,1,D(4),41216
x^4 - 12*x^3 + 14*x^2 + 13*x + 2,-1373,-1286,1252,-25,1,0,D(4),1656837
x^4 - 12*x^3 + 14*x^2 + 15*x - 9,-2439,-2022,1908,-81,3,0,D(4),34126677
x^4 - 12*x^3 + 15*x^2 - 14*x + 14,2000,-2392,1744,-52,4,0,D(4),-30654400
x^4 - 12*x^3 + 15*x^2 - 12*x + 1,1104,-1564,1104,0,92,1,D(4),-2429168
