polynomial,term_0,term_1,term_2,term_3,gcd,zero_terms,galois_group,discriminant
x^4 - 10*x^2 + 4,0,384,0,0,384,3,E(4),451584
x^4 - 10*x^2 + 12*x - 2,-2208,1824,-96,-144,48,0,E(4),57600
x^4 - 9*x^2 + 1,0,308,0,0,308,3,E(4),94864
x^4 - 9*x^2 + 4,0,308,0,0,308,3,E(4),270400
x^4 - 9*x^2 + 9,0,308,0,0,308,3,E(4),291600
x^4 - 8*x^2 + 1,0,240,0,0,240,3,E(4),57600
x^4 - 8*x^2 + 9,0,240,0,0,240,3,E(4),112896
x^4 - 7*x^2 + 4,0,180,0,0,180,3,E(4),69696
x^4 - 6*x^2 + 4,0,128,0,0,128,3,E(4),25600
x^4 - 5*x^2 + 1,0,84,0,0,84,3,E(4),7056
x^4 - 5*x^2 + 9,0,84,0,0,84,3,E(4),17424
x^4 - 4*x^2 + 1,0,48,0,0,48,3,E(4),2304
x^4 - 4*x^2 + 9,0,48,0,0,48,3,E(4),57600
x^4 - 3*x^2 + 4,0,20,0,0,20,3,E(4),3136
x^4 - 2*x^2 + 4,0,0,0,0,undefined,4,E(4),9216
x^4 - 2*x^2 + 9,0,0,0,0,undefined,4,E(4),147456
x^4 - x^2 + 1,0,-12,0,0,12,3,E(4),144
x^4 - x^2 + 4,0,-12,0,0,12,3,E(4),14400
x^4 - x^2 + 9,0,-12,0,0,12,3,E(4),176400
x^4 + 1,0,-16,0,0,16,3,E(4),256
x^4 + 9,0,-16,0,0,16,3,E(4),186624
x^4 + x^2 + 4,0,-12,0,0,12,3,E(4),14400
x^4 + x^2 + 9,0,-12,0,0,12,3,E(4),176400
x^4 + 2*x^2 - 12*x + 10,1632,-288,96,-144,48,0,E(4),57600
x^4 + 2*x^2 - 4*x + 2,32,-32,32,-16,16,0,E(4),2304
x^4 + 2*x^2 + 4,0,0,0,0,undefined,4,E(4),9216
x^4 + 2*x^2 + 4*x + 2,-32,-32,-32,-16,16,0,E(4),2304
x^4 + 2*x^2 + 12*x + 10,-1632,-288,-96,-144,48,0,E(4),57600
x^4 + 3*x^2 + 1,0,20,0,0,20,3,E(4),400
x^4 + 3*x^2 + 9,0,20,0,0,20,3,E(4),104976
x^4 + 4*x^2 + 1,0,48,0,0,48,3,E(4),2304
x^4 + 4*x^2 + 9,0,48,0,0,48,3,E(4),57600
x^4 + 5*x^2 - 6*x + 13,96,-96,48,-36,12,0,E(4),435600
x^4 + 5*x^2 + 1,0,84,0,0,84,3,E(4),7056
