polynomial,term_0,term_1,term_2,term_3,term_4,term_5,term_6,gcd,zero_terms,galois_group,discriminant
x^5 - x^4 + 16*x^3 + 13*x^2 + 5*x + 1,-39,-243/2,657/2,426,297/2,-45/2,-15/2,3/2,0,A5,19847025
x^5 - x^4 + 19*x^3 - 5*x + 1,-93/2,-57/2,1233/2,-60,315/2,-285/2,25,1/2,0,A5,4214809
x^5 - 25*x^3 - 11*x^2 + 7*x + 1,125/2,165/2,1665/2,525,444,72,153/2,1/2,0,A5,3413948041
x^5 - 23*x^3 - 23*x^2 + 6*x + 1,115/2,345/2,1407/2,1033,2001/2,-69/2,187/2,1/2,0,A5,3921514884
x^5 - 23*x^3 - 5*x^2 + 6*x + 1,115/2,75/2,1407/2,205,489/2,255/2,97/2,1/2,0,A5,852406416
x^5 - 18*x^3 + 3*x^2 + 14*x + 1,45,-45/2,276,-133,783/2,198,377/2,1/2,0,A5,2773180921
x^5 - 17*x^3 - 9*x^2 + 4*x + 1,85/2,135/2,747/2,281,447/2,147/2,77/2,1/2,0,A5,183331600
x^5 - 16*x^3 + 11*x^2 + 20*x + 1,40,-165/2,84,-377,1323/2,450,745/2,1/2,0,A5,1999252369
x^5 - 11*x^3 + 23*x^2 - 9*x + 1,55/2,-345/2,633/2,-531,645,-228,47/2,1/2,0,A5,990025
x^5 - 7*x^3 + 14*x^2 + 4*x + 1,35/2,-105,27/2,-221,336,273/2,-19,1/2,0,A5,71893441
x^5 - 3*x^3 - 7*x^2 + 19*x + 1,15/2,105/2,-543/2,17,159,-177,757/2,1/2,0,A5,377486041
x^5 - x^3 + 6*x^2 + 16*x + 1,5/2,-45,-477/2,-37,78,303/2,241,1/2,0,A5,195356529
x^5 + 2*x^3 + 5*x^2 + 2*x + 1,-5,-75/2,-24,-5,63/2,0,-17/2,1/2,1,A5,162409
x^5 + 3*x^3 + 6*x^2 + 2*x + 1,-15/2,-45,-33/2,11,45,-9/2,-11,1/2,0,A5,426409
x^5 + 3*x^3 + 17*x^2 + 7*x + 1,-15/2,-255/2,-183/2,77,402,156,13/2,1/2,0,A5,24078649
x^5 + 5*x^3 + 10*x^2 + 1,-25/2,-75,75/2,75,150,-75/2,-25,25/2,0,A5,15015625
x^5 + 5*x^3 + 19*x^2 + 6*x + 1,-25/2,-285/2,-105/2,165,993/2,267/2,-23/2,1/2,0,A5,84345856
x^5 + 7*x^3 + 5*x^2 + 12*x + 1,-35/2,-75/2,-213/2,45,-177/2,75/2,263/2,1/2,0,A5,27857284
x^5 + 8*x^3 + 5*x^2 - 4*x + 1,-20,-75/2,156,55,171/2,-90,7/2,1/2,0,A5,10259209
x^5 + 10*x^3 - x^2 + 21*x + 1,-25,15/2,-165,-45,-627/2,-213/2,887/2,1/2,0,A5,55741156
x^5 + 10*x^3 - x^2 + 24*x + 1,-25,15/2,-210,-45,-717/2,-111,1157/2,1/2,0,A5,29300569
x^5 + 10*x^3 + 5*x^2 + 1,-25,-75/2,150,75,75/2,-75,-25/2,25/2,0,A5,15015625
x^5 + 13*x^3 + 13*x^2 + 6*x + 1,-65/2,-195/2,327/2,313,273/2,39/2,7/2,1/2,0,A5,2924100
x^5 + 15*x^3 + 15*x^2 + 5*x + 1,-75/2,-225/2,525/2,425,225,0,-25/2,25/2,1,A5,21390625
x^5 + x^4 - 23*x^3 - 25*x^2 + 22*x + 1,117/2,153,501,971,3363/2,-1305/2,1093/2,1/2,0,A5,44102940049
x^5 + x^4 - 23*x^3 - 8*x^2 + 5*x + 1,117/2,51/2,1461/2,308,507/2,225/2,45,1/2,0,A5,814360369
x^5 + x^4 - 23*x^3 + 3*x^2 + 22*x + 1,117/2,-57,459,-317,1515/2,543/2,953/2,1/2,0,A5,29742106681
x^5 + x^4 - 20*x^3 - 23*x^2 + 5*x + 1,51,285/2,1119/2,860,1857/2,-45/2,165/2,1/2,0,A5,2414837881
x^5 + x^4 - 19*x^3 + 17*x^2 + 10*x + 1,97/2,-156,366,-741,1407/2,795/2,115/2,1/2,0,A5,115412049
x^5 + x^4 - 18*x^3 + 22*x^2 + 9*x + 1,46,-192,318,-880,954,432,26,2,0,A5,75759616
x^5 + x^4 - 16*x^3 - 11*x^2 + 3*x + 1,41,117/2,711/2,306,477/2,141/2,73/2,1/2,0,A5,160757041
x^5 + x^4 - 15*x^3 + 19*x^2 + 3*x + 1,77/2,-165,264,-616,594,198,-77/2,11/2,0,A5,146410000
x^5 + x^4 - 12*x^3 - 12*x^2 + 17*x + 1,31,72,-21,144,507,-216,319,1,0,A5,299705344
x^5 + x^4 - 11*x^3 + 25*x^2 - 4*x + 1,57/2,-204,204,-547,1713/2,-135/2,-93/2,1/2,0,A5,565345729
x^5 + x^4 - 8*x^3 + 8*x^2 + x + 1,21,-72,69,-160,93,72,-19,1,0,A5,6390784
x^5 + x^4 - 6*x^3 + 10*x^2 + x + 1,16,-84,24,-152,144,60,-24,4,0,A5,18939904
x^5 + x^4 - 6*x^3 + 15*x^2 - x + 1,16,-243/2,93/2,-198,627/2,45/2,-73/2,1/2,0,A5,81090025
x^5 + x^4 - 5*x^3 - 6*x^2 + 13*x + 1,27/2,75/2,-297/2,-56,273/2,-159/2,184,1/2,0,A5,15405625
x^5 + x^4 - 4*x^3 + 8*x^2 + 25*x + 1,11,-66,-363,-264,231,330,605,11,0,A5,33732864
x^5 + x^4 - 3*x^3 - 12*x^2 + 21*x + 1,17/2,171/2,-567/2,-100,591/2,-711/2,471,1/2,0,A5,624650049
x^5 + x^4 - 2*x^3 + x^2 + x + 1,6,-21/2,-21/2,-36,-21/2,33/2,-3/2,3/2,0,A5,42849
x^5 + x^4 - 2*x^3 + 22*x^2 - 7*x + 1,6,-168,78,-64,690,-216,-6,2,0,A5,220463104
x^5 + x^4 - x^3 - 7*x^2 + 17*x + 1,7/2,51,-243,-130,84,-171,613/2,1/2,0,A5,463454784
x^5 + x^4 - x^3 + 5*x^2 + 9*x + 1,7/2,-39,-141,-98,36,75,137/2,1/2,0,A5,462400
x^5 + x^4 - x^3 + 20*x^2 + 9*x + 1,7/2,-303/2,-327/2,-128,1197/2,555/2,31,1/2,0,A5,198025
x^5 + x^4 - 8*x^2 + 9*x + 1,1,60,-123,-88,81,-108,101,1,0,A5,28558336
x^5 + x^4 + 4*x^2 + 9*x + 1,1,-30,-141,-88,9,54,71,1,0,A5,6310144
x^5 + x^4 + 24*x^2 + 9*x + 1,1,-180,-171,-88,849,324,21,1,0,A5,139428864
x^5 + x^4 + x^3 - 2*x^2 + x + 1,-3/2,33/2,-21/2,-36,-21/2,-21/2,6,3/2,0,A5,42849
x^5 + x^4 + 2*x^3 + x^2 + 9*x + 1,-4,-9/2,-261/2,-84,-81/2,-3/2,157/2,1/2,0,A5,11826721
x^5 + x^4 + 3*x^3 + 3*x^2 + 5*x + 1,-13/2,-18,-66,-42,-24,0,35/2,1/2,1,A5,144400
x^5 + x^4 + 3*x^3 + 4*x^2 + 5*x + 1,-13/2,-51/2,-135/2,-36,-27/2,15/2,15,1/2,0,A5,126025
x^5 + x^4 + 3*x^3 + 13*x^2 + 6*x + 1,-13/2,-93,-96,11,423/2,189/2,7/2,1/2,0,A5,4950625
x^5 + x^4 + 4*x^3 + 4*x^2 + 5*x + 1,-9,-24,-57,-28,-21,0,15,1,1,A5,73984
x^5 + x^4 + 4*x^3 + 5*x^2 - 5*x + 1,-9,-63/2,183/2,50,105/2,-135/2,25/2,1/2,0,A5,261121
x^5 + x^4 + 5*x^3 - 11*x^2 + 4*x + 1,-23/2,90,-6,-163,273/2,-207/2,87/2,1/2,0,A5,4338889
x^5 + x^4 + 5*x^3 + 11*x^2 + 3*x + 1,-23/2,-75,-24,64,144,12,-37/2,1/2,0,A5,5740816
x^5 + x^4 + 5*x^3 + 19*x^2 + 22*x + 1,-23/2,-135,-321,11,723/2,1179/2,873/2,1/2,0,A5,626951521
x^5 + x^4 + 6*x^3 - 11*x^2 + 13*x + 1,-14,183/2,-249/2,-248,99/2,-519/2,393/2,1/2,0,A5,394459321
x^5 + x^4 + 8*x^3 - 8*x^2 + x + 1,-19,72,93,-160,69,-72,21,1,0,A5,6390784
x^5 + x^4 + 8*x^3 - x^2 + 5*x + 1,-19,39/2,45/2,-76,-147/2,-135/2,55/2,1/2,0,A5,9090225
x^5 + x^4 + 8*x^3 + 8*x^2 + 5*x + 1,-19,-48,9,68,21,0,5,1,1,A5,518400
x^5 + x^4 + 8*x^3 + 12*x^2 + 9*x + 1,-19,-78,-57,104,93,102,51,1,0,A5,10549504
x^5 + x^4 + 8*x^3 + 22*x^2 - 9*x + 1,-19,-153,198,390,819,-357,26,1,0,A5,152967424
x^5 + x^4 + 9*x^3 + 7*x^2 + 5*x + 1,-43/2,-39,36,66,-9,-15,15/2,1/2,0,A5,1915456
x^5 + x^4 + 9*x^3 + 9*x^2 + 8*x + 1,-43/2,-54,-12,81,-3/2,81/2,83/2,1/2,0,A5,10686361
x^5 + x^4 + 10*x^3 - 6*x^2 + x + 1,-24,60,144,-152,24,-84,16,4,0,A5,18939904
x^5 + x^4 + 11*x^3 - 3*x^2 + 5*x + 1,-53/2,39,111,-126,-84,-105,65/2,1/2,0,A5,56430144
x^5 + x^4 + 11*x^3 + 5*x^2 - 3*x + 1,-53/2,-21,219,106,72,-105,-7/2,1/2,0,A5,31449664
x^5 + x^4 + 12*x^3 + 12*x^2 + 5*x + 1,-29,-72,123,228,111,0,-5,1,1,A5,1364224
x^5 + x^4 + 13*x^3 + 14*x^2 + 10*x + 1,-63/2,-171/2,165/2,269,84,225/2,65,1/2,0,A5,101404900
x^5 + x^4 + 14*x^3 - 10*x^2 + 9*x + 1,-34,96,174,-368,-54,-240,106,2,0,A5,792985600
x^5 + x^4 + 19*x^3 - 23*x^2 + 8*x + 1,-93/2,201,456,-955,1101/2,-837/2,243/2,1/2,0,A5,1626266929
x^5 + x^4 + 19*x^3 + 25*x^2 + 10*x + 1,-93/2,-159,354,855,1275/2,465/2,75/2,3/2,0,A5,3606201
x^5 + x^4 + 20*x^3 + 25*x^2 + 9*x + 1,-49,-315/2,855/2,912,1305/2,375/2,37/2,1/2,0,A5,223729
x^5 + x^4 + 24*x^3 + 12*x^2 - 7*x + 1,-59,-54,951,600,453,-306,19,1,0,A5,1104365824
x^5 + 2*x^4 - 23*x^3 - 11*x^2 + 4*x + 1,123/2,27/2,1533/2,425,579/2,213/2,87/2,1/2,0,A5,894847396
x^5 + 2*x^4 - 17*x^3 - 23*x^2 + 4*x + 1,93/2,243/2,885/2,701,1731/2,-21/2,147/2,1/2,0,A5,1577042944
x^5 + 2*x^4 - 15*x^3 - 13*x^2 + 2*x + 1,83/2,105/2,693/2,337,537/2,147/2,73/2,1/2,0,A5,169780900
x^5 + 2*x^4 - 14*x^3 + 25*x^2 - 4*x + 1,39,-459/2,279,-669,1647/2,-45,-93/2,3/2,0,A5,563255289
x^5 + 2*x^4 - 13*x^3 - 15*x^2 + 2*x + 1,73/2,147/2,537/2,337,693/2,105/2,83/2,1/2,0,A5,169780900
x^5 + 2*x^4 - 10*x^3 - 13*x^2 + 12*x + 1,29,135/2,9,67,807/2,-159,353/2,1/2,0,A5,219484225
x^5 + 2*x^4 - 7*x^3 + 8*x^2 - 2*x + 1,43/2,-81,159/2,-109,45,57/2,-16,1/2,0,A5,1656369
x^5 + 2*x^4 - 2*x^3 + 3*x^2 + 16*x + 1,9,-57/2,-243,-261,63/2,87,497/2,1/2,0,A5,23551609
x^5 + 2*x^4 + 3*x^3 + 8*x^2 + 20*x + 1,-7/2,-51,-621/2,-257,-24,435/2,380,1/2,0,A5,414163201
x^5 + 2*x^4 + 5*x^3 + 2*x^2 + 1,-17/2,0,63/2,-5,-24,-75/2,-5,1/2,1,A5,162409
x^5 + 2*x^4 + 6*x^3 + 3*x^2 + 1,-11,-9/2,45,11,-33/2,-45,-15/2,1/2,0,A5,426409
x^5 + 2*x^4 + 7*x^3 - 14*x^2 + 8*x + 1,-27/2,126,-9/2,-333,180,-441/2,99,9/2,0,A5,178623225
x^5 + 2*x^4 + 8*x^3 - 5*x^2 + 18*x + 1,-16,123/2,-159,-357,-417/2,-195,673/2,1/2,0,A5,1121245225
x^5 + 2*x^4 + 8*x^3 + 3*x^2 - 4*x + 1,-16,3/2,147,79,63/2,-78,17/2,1/2,0,A5,3003289
x^5 + 2*x^4 + 9*x^3 + 17*x^2 - 8*x + 1,-37/2,-201/2,381/2,393,1023/2,-543/2,43/2,1/2,0,A5,55621764
x^5 + 2*x^4 + 17*x^3 + 21*x^2 + 8*x + 1,-77/2,-213/2,501/2,577,855/2,249/2,23/2,1/2,0,A5,1144900
x^5 + 3*x^4 - 23*x^3 - 14*x^2 + 3*x + 1,133/2,3/2,1623/2,556,705/2,219/2,44,1/2,0,A5,1122719049
x^5 + 3*x^4 - 14*x^3 - 23*x^2 + 3*x + 1,44,219/2,705/2,556,1623/2,3/2,133/2,1/2,0,A5,1122719049
x^5 + 3*x^4 - 11*x^3 - 16*x^2 + x + 1,73/2,141/2,477/2,306,711/2,117/2,41,1/2,0,A5,160757041
x^5 + 3*x^4 - 11*x^3 - 4*x^2 + 11*x + 1,73/2,-39/2,69/2,-168,321/2,33/2,131,1/2,0,A5,136866601
x^5 + 3*x^4 - 11*x^3 + 12*x^2 - 5*x + 1,73/2,-279/2,405/2,-184,177/2,-15/2,-5,1/2,0,A5,162409
x^5 + 3*x^4 - 3*x^3 - 9*x^2 + 8*x + 1,33/2,54,-66,-139,225/2,-171/2,173/2,1/2,0,A5,889249
x^5 + 3*x^4 + x^3 - 3*x^2 + 10*x + 1,13/2,27,-135,-241,-93/2,-105/2,215/2,1/2,0,A5,38353249
x^5 + 3*x^4 + x^3 - 3*x^2 + 22*x + 1,13/2,27,-315,-493,-129/2,-213/2,983/2,1/2,0,A5,1537816225
x^5 + 3*x^4 + x^3 + 2*x^2 - 3*x + 1,13/2,-21/2,75/2,42,-69/2,-33/2,4,1/2,0,A5,133225
x^5 + 3*x^4 + 4*x^3 - 15*x^2 + 11*x + 1,-1,261/2,-147/2,-376,453/2,-555/2,317/2,1,0,A5,321305625
x^5 + 3*x^4 + 5*x^3 + 5*x^2 + 8*x + 1,-7/2,-15,-105,-143,-135/2,45/2,103/2,1/2,0,A5,2002225
x^5 + 3*x^4 + 6*x^3 + 12*x^2 + 17*x + 1,-6,-63,-255,-238,18,261,259,1,0,A5,67897600
x^5 + 3*x^4 + 7*x^3 + 11*x^2 + 8*x + 1,-17/2,-51,-96,-39,105/2,159/2,73/2,1/2,0,A5,162409
x^5 + 3*x^4 + 8*x^3 + 13*x^2 + 9*x + 1,-11,-123/2,-195/2,-6,201/2,231/2,97/2,1/2,0,A5,426409
x^5 + 3*x^4 + 9*x^3 - 19*x^2 + 16*x + 1,-27/2,183,-33,-703,561/2,-1047/2,607/2,1/2,0,A5,3621752761
x^5 + 3*x^4 + 10*x^3 - 16*x^2 + 9*x + 1,-16,165,87,-534,204,-291,121,1,0,A5,685182976
x^5 + 3*x^4 + 11*x^3 + 5*x^2 + x + 1,-37/2,12,144,64,-24,-75,-23/2,1/2,0,A5,5740816
x^5 + 3*x^4 + 16*x^3 - 13*x^2 + 9*x + 1,-31,339/2,615/2,-630,-15/2,-591/2,227/2,1/2,0,A5,2081640625
x^5 + 3*x^4 + 19*x^3 - 15*x^2 + x + 1,-77/2,198,594,-616,264,-165,77/2,11/2,0,A5,146410000
x^5 + 3*x^4 + 19*x^3 - 4*x^2 + 12*x + 1,-77/2,231/2,759/2,-429,-363,-429/2,154,11/2,0,A5,4112656900
x^5 + 3*x^4 + 23*x^3 + 23*x^2 - 6*x + 1,-97/2,-69,780,1159,1911/2,-759/2,-43/2,1/2,0,A5,2797669449
x^5 + 4*x^4 - 23*x^3 - 17*x^2 + 2*x + 1,147/2,-21/2,1731/2,701,885/2,243/2,93/2,1/2,0,A5,1577042944
x^5 + 4*x^4 - 23*x^3 - 3*x^2 + 19*x + 1,147/2,-231/2,1053/2,-419,609,87,737/2,1/2,0,A5,24101010025
x^5 + 4*x^4 - 23*x^3 + 25*x^2 - 2*x + 1,147/2,-651/2,1347/2,-1119,1617/2,195/2,-117/2,3/2,0,A5,254913156
x^5 + 4*x^4 - 14*x^3 - 17*x^2 + 10*x + 1,51,87/2,246,171,1167/2,-150,285/2,3/2,0,A5,2959904025
x^5 + 4*x^4 - 14*x^3 - 7*x^2 + 18*x + 1,51,-63/2,66,-333,783/2,-84,683/2,1/2,0,A5,1803615961
x^5 + 4*x^4 - 13*x^3 + 13*x^2 - 5*x + 1,97/2,-351/2,501/2,-223,96,0,-15/2,1/2,1,A5,426409
x^5 + 4*x^4 - 11*x^3 - 23*x^2 + 2*x + 1,87/2,213/2,579/2,425,1533/2,27/2,123/2,1/2,0,A5,894847396
x^5 + 4*x^4 - 11*x^3 - 13*x^2 + 22*x + 1,87/2,63/2,-141/2,-355,1113/2,-693/2,1033/2,1/2,0,A5,1211318416
x^5 + 4*x^4 - 11*x^3 + 5*x^2 + x + 1,87/2,-207/2,273/2,-163,-6,90,-23/2,1/2,0,A5,4338889
x^5 + 4*x^4 - 9*x^3 - 17*x^2 + 1,77/2,147/2,447/2,281,747/2,135/2,85/2,1/2,0,A5,183331600
x^5 + 4*x^4 - 9*x^3 - 5*x^2 + 7*x + 1,77/2,-33/2,93/2,-131,72,15,123/2,1/2,0,A5,30991489
x^5 + 4*x^4 + x^3 - 17*x^2 + 16*x + 1,27/2,267/2,-273/2,-507,699/2,-831/2,597/2,3/2,0,A5,693479556
x^5 + 4*x^4 + x^3 + 7*x^2 - 2*x + 1,27/2,-93/2,-21/2,45,33/2,-57/2,-27/2,3/2,0,A5,2862864
x^5 + 4*x^4 + x^3 + 8*x^2 - 2*x + 1,27/2,-54,-33/2,47,39,-63/2,-16,1/2,0,A5,5058001
x^5 + 4*x^4 + 5*x^3 - 16*x^2 + 16*x + 1,7/2,150,-213/2,-633,204,-843/2,296,1/2,0,A5,1946133225
x^5 + 4*x^4 + 5*x^3 + 14*x^2 + 6*x + 1,7/2,-75,-273/2,-53,189,177/2,1,1,0,A5,6838225
x^5 + 4*x^4 + 7*x^3 + 7*x^2 - 5*x + 1,-3/2,-21/2,213/2,213,66,-105,15/2,3/2,0,A5,1896129
x^5 + 4*x^4 + 7*x^3 + 14*x^2 + 18*x + 1,-3/2,-63,-561/2,-333,45,651/2,289,1/2,0,A5,16654561
x^5 + 4*x^4 + 8*x^3 + 7*x^2 - 5*x + 1,-4,-9/2,129,227,147/2,-225/2,15/2,1/2,0,A5,1779556
x^5 + 4*x^4 + 10*x^3 + 19*x^2 + 16*x + 1,-9,-165/2,-204,-93,483/2,381,417/2,3/2,0,A5,3404025
x^5 + 4*x^4 + 10*x^3 + 21*x^2 + 4*x + 1,-9,-195/2,-36,283,1083/2,51,-73/2,1/2,0,A5,74943649
x^5 + 4*x^4 + 11*x^3 + 9*x^2 + 11*x + 1,-23/2,-3/2,-75/2,-135,-120,66,197/2,1/2,0,A5,18122049
x^5 + 4*x^4 + 11*x^3 + 20*x^2 + 4*x + 1,-23/2,-84,3/2,303,474,75/2,-34,1/2,0,A5,41951529
x^5 + 4*x^4 + 11*x^3 + 20*x^2 + 22*x + 1,-23/2,-84,-537/2,-201,177,1155/2,434,1/2,0,A5,85988529
x^5 + 4*x^4 + 13*x^3 - 5*x^2 - 2*x + 1,-33/2,231/2,627/2,-99,33/2,-165/2,33/2,33/2,0,A5,18974736
x^5 + 4*x^4 + 13*x^3 + x^2 - 2*x + 1,-33/2,141/2,555/2,57,-39/2,-201/2,3/2,3/2,0,A5,25220484
x^5 + 4*x^4 + 13*x^3 + 16*x^2 + 10*x + 1,-33/2,-42,15/2,111,129,285/2,60,3/2,0,A5,3272481
x^5 + 4*x^4 + 14*x^3 - 7*x^2 + 1,-19,273/2,336,-221,27/2,-105,35/2,1/2,0,A5,71893441
x^5 + 4*x^4 + 15*x^3 - 21*x^2 + 11*x + 1,-43/2,495/2,597/2,-963,354,-459,347/2,1/2,0,A5,3716731225
x^5 + 4*x^4 + 15*x^3 + 23*x^2 - 6*x + 1,-43/2,-165/2,579/2,833,1737/2,-639/2,-43/2,1/2,0,A5,403768836
x^5 + 4*x^4 + 16*x^3 + 25*x^2 + 4*x + 1,-24,-183/2,174,663,1563/2,30,-93/2,3/2,0,A5,196364169
x^5 + 4*x^4 + 20*x^3 - 11*x^2 + 16*x + 1,-34,405/2,426,-913,-717/2,-414,567/2,1/2,0,A5,16670683225
x^5 + 4*x^4 + 20*x^3 + 11*x^2 + 4*x + 1,-34,75/2,474,303,3/2,-84,-23/2,1/2,0,A5,41951529
x^5 + 4*x^4 + 21*x^3 + 10*x^2 + 4*x + 1,-73/2,51,1083/2,283,-36,-195/2,-9,1/2,0,A5,74943649
x^5 + 4*x^4 + 25*x^3 + 16*x^2 + 4*x + 1,-93/2,30,1563/2,663,174,-183/2,-24,3/2,0,A5,196364169
x^5 + 5*x^4 - 24*x^3 + 16*x^2 + 9*x + 1,85,-300,609,-1108,633,396,41,1,0,A5,1937664
x^5 + 5*x^4 - 23*x^3 - 20*x^2 + x + 1,165/2,-45/2,1857/2,860,1119/2,285/2,51,1/2,0,A5,2414837881
x^5 + 5*x^4 - 15*x^3 - 2*x^2 + 9*x + 1,125/2,-195/2,435/2,-280,267/2,171/2,86,1/2,0,A5,318943881
x^5 + 5*x^4 - 12*x^3 - 19*x^2 - x + 1,55,105/2,747/2,466,897/2,237/2,97/2,1/2,0,A5,514155625
x^5 + 5*x^4 - 8*x^3 - 23*x^2 + x + 1,45,225/2,507/2,308,1461/2,51/2,117/2,1/2,0,A5,814360369
x^5 + 5*x^4 - 7*x^3 - 18*x^2 - x + 1,85/2,165/2,447/2,262,801/2,159/2,46,1/2,0,A5,247527289
x^5 + 5*x^4 - 7*x^3 + 11*x^2 - 3*x + 1,85/2,-135,36,-74,75,3,-37/2,1/2,0,A5,14807104
x^5 + 5*x^4 - 3*x^3 + 2*x^2 - x + 1,65/2,-75/2,27/2,-2,-147/2,39/2,-4,1/2,0,A5,1006009
x^5 + 5*x^4 - 3*x^3 + 11*x^2 + x + 1,65/2,-105,-84,-126,111,39,-53/2,1/2,0,A5,56430144
x^5 + 5*x^4 - x^3 + 8*x^2 + x + 1,55/2,-135/2,-147/2,-76,45/2,39/2,-19,1/2,0,A5,9090225
x^5 + 5*x^4 + 20*x^2 + 5*x + 1,25,-150,-225,-200,525,150,-25,25,0,A5,484000000
x^5 + 5*x^4 + 2*x^3 - 17*x^2 + 9*x + 1,20,285/2,-3/2,-408,663/2,-489/2,247/2,1/2,0,A5,17547721
x^5 + 5*x^4 + 3*x^3 + 3*x^2 + x + 1,35/2,0,-24,-42,-66,-18,-13/2,1/2,1,A5,144400
x^5 + 5*x^4 + 4*x^3 - 20*x^2 + 17*x + 1,15,180,-81,-780,423,-540,339,3,0,A5,1829101824
x^5 + 5*x^4 + 4*x^3 + 3*x^2 + x + 1,15,15/2,-27/2,-36,-135/2,-51/2,-13/2,1/2,0,A5,126025
x^5 + 5*x^4 + 4*x^3 + 4*x^2 + x + 1,15,0,-21,-28,-57,-24,-9,1,1,A5,73984
x^5 + 5*x^4 + 4*x^3 + 7*x^2 - x + 1,15,-45/2,-27/2,66,9/2,-81/2,-33/2,3/2,0,A5,3470769
x^5 + 5*x^4 + 7*x^3 + 9*x^2 + x + 1,15/2,-15,-9,66,36,-39,-43/2,1/2,0,A5,1915456
x^5 + 5*x^4 + 8*x^3 + 8*x^2 + x + 1,5,0,21,68,9,-48,-19,1,1,A5,518400
x^5 + 5*x^4 + 9*x^3 + x^2 + 21*x + 1,5/2,60,-201,-742,-357,-36,877/2,1/2,0,A5,2078265744
x^5 + 5*x^4 + 12*x^3 + 12*x^2 + x + 1,-5,0,111,228,123,-72,-29,1,1,A5,1364224
x^5 + 5*x^4 + 12*x^3 + 12*x^2 + 9*x + 1,-5,0,-9,-52,-21,72,51,1,1,A5,1149184
x^5 + 5*x^4 + 12*x^3 + 20*x^2 + 17*x + 1,-5,-60,-189,-140,219,420,239,1,0,A5,1364224
x^5 + 5*x^4 + 13*x^3 + 16*x^2 - x + 1,-15/2,-45/2,297/2,426,657/2,-243/2,-39,3/2,0,A5,19847025
x^5 + 5*x^4 + 15*x^3 + 15*x^2 + 1,-25/2,0,225,425,525/2,-225/2,-75/2,25/2,1,A5,21390625
x^5 + 5*x^4 + 15*x^3 + 15*x^2 + 25*x + 1,-25/2,0,-150,-450,-300,450,1175/2,25/2,1,A5,1122250000
x^5 + 5*x^4 + 16*x^3 - 17*x^2 + 7*x + 1,-15,495/2,813/2,-814,381/2,-597/2,183/2,1/2,0,A5,1525293025
x^5 + 5*x^4 + 20*x^3 + 5*x + 1,-25,150,525,-200,-225,-150,25,25,0,A5,484000000
x^5 + 5*x^4 + 20*x^3 + 12*x^2 - 7*x + 1,-25,60,615,700,351,-276,19,1,0,A5,143616256
x^5 + 5*x^4 + 23*x^3 + 5*x^2 + 6*x + 1,-65/2,135,666,-5,-489/2,-255/2,47/2,1/2,0,A5,598144849
x^5 + 6*x^4 - 23*x^3 - 23*x^2 + 1,187/2,-69/2,2001/2,1033,1407/2,345/2,115/2,1/2,0,A5,3921514884
x^5 + 6*x^4 - 23*x^3 - 23*x^2 + 21*x + 1,187/2,-69/2,1371/2,151,1428,-552,997/2,1/2,0,A5,127374041025
x^5 + 6*x^4 - 14*x^3 - 5*x^2 + 6*x + 1,71,-177/2,249,-137,147/2,60,97/2,1/2,0,A5,227798649
x^5 + 6*x^4 - 13*x^3 + 8*x^2 + 6*x + 1,137/2,-177,183/2,-485,123,339/2,16,1/2,0,A5,100340289
x^5 + 6*x^4 - 11*x^3 - 21*x^2 - 2*x + 1,127/2,117/2,801/2,521,1077/2,291/2,113/2,1/2,0,A5,902041156
x^5 + 6*x^4 - 5*x^3 - 23*x^2 + 1,97/2,255/2,489/2,205,1407/2,75/2,115/2,1/2,0,A5,852406416
x^5 + 6*x^4 - 5*x^3 - 19*x^2 - 2*x + 1,97/2,195/2,477/2,249,873/2,189/2,103/2,1/2,0,A5,382046116
x^5 + 6*x^4 - 5*x^3 - 14*x^2 + 6*x + 1,97/2,60,147/2,-137,249,-177/2,71,1/2,0,A5,227798649
x^5 + 6*x^4 - 5*x^3 + 21*x^2 - 7*x + 1,97/2,-405/2,-93/2,59,519,-183,-7/2,1/2,0,A5,411643521
x^5 + 6*x^4 - x^3 + 5*x^2 - x + 1,77/2,-93/2,-57/2,7,-54,0,-23/2,1/2,1,A5,198025
x^5 + 6*x^4 + 5*x^3 + 23*x^2 + 5*x + 1,47/2,-255/2,-489/2,-5,666,135,-65/2,1/2,0,A5,598144849
x^5 + 6*x^4 + 8*x^3 - 13*x^2 + 6*x + 1,16,339/2,123,-485,183/2,-177,137/2,1/2,0,A5,100340289
x^5 + 6*x^4 + 9*x^3 - 25*x^2 + 19*x + 1,27/2,537/2,123/2,-1273,591,-780,847/2,1/2,0,A5,7806606025
x^5 + 6*x^4 + 13*x^3 + 3*x^2 + x + 1,7/2,189/2,423/2,11,-96,-93,-13/2,1/2,0,A5,4950625
x^5 + 6*x^4 + 13*x^3 + 13*x^2 + 1,7/2,39/2,273/2,313,327/2,-195/2,-65/2,1/2,0,A5,2924100
x^5 + 6*x^4 + 14*x^3 + 5*x^2 + 4*x + 1,1,177/2,189,-53,-273/2,-75,7/2,1,0,A5,6838225
x^5 + 6*x^4 + 15*x^3 + 9*x^2 - 5*x + 1,-3/2,135/2,663/2,455,144,-180,5/2,1/2,0,A5,5294601
x^5 + 6*x^4 + 19*x^3 + 5*x^2 + 1,-23/2,267/2,993/2,165,-105/2,-285/2,-25/2,1/2,0,A5,84345856
